Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Blocks,Int,Tkl+Int,Clr,Err,Won,Lost_misc,Won%,Cmp,Att_passing,Cmp%,TotDist,PrgDist,PrgP,PrgP_passing,KP,1/3,PPA,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Carries,PrgC,PrgDist_possession,Ast,xAG,xA,A-xAG,Recov,Fls,Fld,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,Rk_per_90,CrdY_per_90,CrdR_per_90,Tkl_per_90,TklW_per_90,Def 3rd_per_90,Mid 3rd_per_90,Att 3rd_per_90,Tkl%_per_90,Blocks_per_90,Int_per_90,Tkl+Int_per_90,Clr_per_90,Err_per_90,Won_per_90,Lost_misc_per_90,Won%_per_90,Cmp_per_90,Att_passing_per_90,Cmp%_per_90,TotDist_per_90,PrgDist_per_90,PrgP_per_90,PrgP_passing_per_90,KP_per_90,1/3_per_90,PPA_per_90,Touches_per_90,Def Pen_per_90,Def 3rd_possession_per_90,Mid 3rd_possession_per_90,Carries_per_90,PrgC_per_90,PrgDist_possession_per_90,Ast_per_90,xAG_per_90,xA_per_90,A-xAG_per_90,Recov_per_90,Fls_per_90,Fld_per_90,Min%_per_90,Compl_per_90,Subs_per_90,PPM_per_90,onG_per_90,onGA_per_90,+/-_per_90,+/-90_per_90
690,Mouctar Diakhaby,gn GUI,"DF,MF",Valencia,es La Liga,26.0,1996.0,DF,14,12,1073,11.9,6,0,18,11,9,9,0,84.6,17,11,29,62,0,25.0,13.0,65.8,475,546,87.0,9314,2704,29,29,2,23,2,683,95,363,294,388,7,866,0,0.0,0.1,0.0,67.0,9.0,2.0,31.4,9.0,2.0,1.14,11.0,15.0,-4.0,-0.34,57.875116495806154,0.5032618825722274,0.0,1.509785647716682,0.9226467847157503,0.754892823858341,0.754892823858341,0.0,7.095992544268406,1.4259086672879777,0.9226467847157503,2.4324324324324325,5.200372786579683,0.0,2.096924510717614,1.0904007455731595,5.519105312208761,39.84156570363467,45.79683131407269,7.297297297297297,781.2301957129544,226.80335507921714,2.4324324324324325,2.4324324324324325,0.16775396085740912,1.929170549860205,0.16775396085740912,57.287977632805216,7.968313140726934,30.44734389561976,24.659832246039144,32.54426840633737,0.587138863000932,72.63746505125815,0.0,0.0,0.008387698042870456,0.0,5.619757688723206,0.754892823858341,0.16775396085740912,2.633737185461323,0.754892823858341,0.16775396085740912,0.09561975768872319,0.9226467847157503,1.2581547064305685,-0.33550792171481825,-0.028518173345759557
700,Moussa Diarra,ml MLI,DF,Toulouse,fr Ligue 1,22.0,2000.0,DF,22,15,1397,15.5,5,0,32,12,16,15,1,48.1,30,20,52,43,0,21.0,16.0,56.8,550,680,80.9,9600,3899,70,70,10,56,19,857,80,312,429,528,18,1283,2,1.1,0.9,0.9,63.0,22.0,18.0,45.7,10.0,7.0,1.27,21.0,19.0,2.0,0.13,45.096635647816754,0.3221188260558339,0.0,2.061560486757337,0.7730851825340015,1.0307802433786686,0.9663564781675018,0.06442376521116679,3.0987831066571223,1.9327129563350036,1.2884753042233357,3.3500357909806726,2.770221904080172,0.0,1.3528990694345024,1.0307802433786686,3.659269863994273,35.43307086614173,43.808160343593414,5.211882605583393,618.4681460272011,251.1882605583393,4.509663564781675,4.509663564781675,0.6442376521116678,3.60773085182534,1.224051539012169,55.21116678596993,5.153901216893343,20.10021474588404,27.637795275590552,34.01574803149606,1.1596277738010021,82.65569076592699,0.12884753042233357,0.07086614173228348,0.057981388690050116,0.057981388690050116,4.058697208303507,1.4173228346456692,1.1596277738010021,2.9441660701503225,0.6442376521116678,0.4509663564781675,0.08181818181818182,1.3528990694345024,1.224051539012169,0.12884753042233357,0.008375089477451683
1895,Moussa Niakhate,sn SEN,DF,Nott'ham Forest,eng Premier League,27.0,1996.0,DF,21,15,1460,16.2,5,1,42,25,33,9,0,80.0,19,14,56,51,0,15.0,5.0,75.0,618,775,79.7,11445,4223,39,39,3,30,5,927,121,465,368,502,13,1183,0,0.1,0.3,-0.1,98.0,11.0,4.0,42.7,13.0,6.0,0.95,20.0,35.0,-15.0,-0.92,116.81506849315068,0.3082191780821918,0.06164383561643836,2.589041095890411,1.5410958904109588,2.0342465753424657,0.5547945205479452,0.0,4.931506849315069,1.1712328767123288,0.863013698630137,3.452054794520548,3.1438356164383565,0.0,0.9246575342465753,0.3082191780821918,4.623287671232877,38.0958904109589,47.773972602739725,4.913013698630137,705.513698630137,260.32191780821915,2.404109589041096,2.404109589041096,0.18493150684931506,1.8493150684931505,0.3082191780821918,57.14383561643836,7.458904109589041,28.664383561643834,22.684931506849317,30.945205479452053,0.8013698630136986,72.92465753424658,0.0,0.006164383561643836,0.018493150684931507,-0.006164383561643836,6.0410958904109595,0.678082191780822,0.24657534246575344,2.632191780821918,0.8013698630136986,0.3698630136986301,0.05856164383561644,1.2328767123287672,2.1575342465753424,-0.9246575342465753,-0.05671232876712329
1839,Murillo,br BRA,DF,Nott'ham Forest,eng Premier League,21.0,2002.0,DF,32,32,2789,31.0,5,0,50,31,36,13,1,57.6,41,37,87,188,0,38.0,40.0,48.7,1122,1459,76.9,22965,10556,89,89,7,101,11,1848,357,1043,731,985,22,3398,2,1.2,0.6,0.8,146.0,38.0,7.0,81.5,28.0,0.0,0.91,41.0,56.0,-15.0,-0.48,59.343850842595906,0.16134815346002152,0.0,1.6134815346002152,1.0003585514521334,1.161706704912155,0.419505198996056,0.0322696306920043,1.8587307278594478,1.3230548583721764,1.1939763356041593,2.8074578702043747,6.066690570096809,0.0,1.2262459662961633,1.2907852276801721,1.5715310147006096,36.20652563642883,47.08139117963428,2.481534600215131,741.0720688418788,340.6382215847974,2.871997131588383,2.871997131588383,0.2258874148440301,3.2592326998924346,0.3549659376120473,59.63427751882395,11.520258157045536,33.657224811760486,23.589100035855143,31.785586231624237,0.7099318752240946,109.65220509143063,0.0645392613840086,0.03872355683040516,0.01936177841520258,0.025815704553603443,4.7113660810326285,1.2262459662961633,0.2258874148440301,2.629974901398351,0.9035496593761204,0.0,0.029365363929723914,1.3230548583721764,1.8070993187522408,-0.48404446038006455,-0.015489422732162065
2292,Mário Rui,pt POR,DF,Napoli,it Serie A,32.0,1991.0,DF,21,14,1205,13.4,7,1,27,15,17,5,5,66.7,17,15,42,19,0,10.0,27.0,27.0,860,1068,80.5,15400,5240,90,90,26,89,19,1185,33,294,647,623,33,1775,2,1.9,1.8,0.1,57.0,16.0,28.0,35.2,5.0,7.0,1.52,22.0,19.0,3.0,0.22,171.18672199170123,0.5228215767634855,0.07468879668049792,2.016597510373444,1.120331950207469,1.2697095435684647,0.37344398340248963,0.37344398340248963,4.981742738589212,1.2697095435684647,1.120331950207469,3.136929460580913,1.4190871369294604,0.0,0.7468879668049793,2.016597510373444,2.016597510373444,64.23236514522821,79.76763485477179,6.012448132780083,1150.207468879668,391.3692946058091,6.721991701244813,6.721991701244813,1.941908713692946,6.647302904564316,1.4190871369294604,88.50622406639003,2.4647302904564317,21.95850622406639,48.32365145228216,46.53112033195021,2.4647302904564317,132.57261410788382,0.14937759336099585,0.14190871369294605,0.13443983402489626,0.007468879668049792,4.257261410788382,1.1950207468879668,2.091286307053942,2.629045643153527,0.37344398340248963,0.5228215767634855,0.11352697095435685,1.6431535269709545,1.4190871369294604,0.22406639004149376,0.016431535269709543
2730,Mërgim Vojvoda,xk KVX,DF,Torino,it Serie A,28.0,1995.0,DF,28,15,1379,15.3,3,0,17,8,7,6,4,68.8,12,13,30,28,0,5.0,10.0,33.3,762,964,79.0,13248,4831,91,91,18,54,30,1062,48,307,468,618,30,1753,3,1.4,1.5,1.6,65.0,12.0,4.0,40.3,8.0,13.0,1.43,14.0,14.0,0.0,0.0,178.1725888324873,0.19579405366207397,0.0,1.1094996374184192,0.5221174764321973,0.45685279187817257,0.39158810732414795,0.26105873821609865,4.490210297316897,0.7831762146482959,0.8484408992023205,1.9579405366207399,1.8274111675126903,0.0,0.3263234227701233,0.6526468455402465,2.173313995649021,49.73168963016679,62.91515591007977,5.155910079767948,864.6265409717187,315.2936910804931,5.939086294416244,5.939086294416244,1.1747643219724437,3.524292965917331,1.9579405366207399,69.31109499637418,3.1327048585931836,20.03625815808557,30.54387237128354,40.33357505438724,1.9579405366207399,114.40899202320522,0.19579405366207397,0.0913705583756345,0.09789702683103699,0.10442349528643946,4.2422044960116025,0.7831762146482959,0.26105873821609865,2.6301667875271932,0.5221174764321973,0.8484408992023205,0.09332849891225525,0.9137055837563451,0.9137055837563451,0.0,0.0
1858,Nacho,es ESP,DF,Real Madrid,es La Liga,33.0,1990.0,DF,29,18,1746,19.4,4,2,18,10,9,7,2,46.2,23,18,36,56,0,27.0,18.0,60.0,1183,1281,92.3,19465,7898,55,55,5,47,3,1418,202,724,632,821,13,2023,1,1.2,0.9,-0.2,82.0,21.0,13.0,51.1,13.0,11.0,2.41,41.0,8.0,33.0,1.7,95.77319587628865,0.2061855670103093,0.10309278350515465,0.9278350515463918,0.5154639175257731,0.4639175257731959,0.3608247422680412,0.10309278350515465,2.3814432989690726,1.1855670103092784,0.9278350515463918,1.8556701030927836,2.8865979381443294,0.0,1.3917525773195876,0.9278350515463918,3.0927835051546393,60.97938144329897,66.03092783505154,4.757731958762887,1003.3505154639175,407.11340206185565,2.8350515463917523,2.8350515463917523,0.25773195876288657,2.4226804123711343,0.15463917525773196,73.09278350515464,10.412371134020619,37.31958762886598,32.577319587628864,42.31958762886598,0.6701030927835051,104.27835051546393,0.051546391752577324,0.06185567010309278,0.04639175257731959,-0.010309278350515464,4.22680412371134,1.0824742268041239,0.6701030927835051,2.634020618556701,0.6701030927835051,0.5670103092783505,0.12422680412371134,2.11340206185567,0.4123711340206186,1.7010309278350515,0.08762886597938144
2698,Nacho Vidal,es ESP,"DF,FW",Osasuna,es La Liga,28.0,1995.0,DF,15,5,512,1.1,2,0,5,4,2,2,1,40.0,2,0,5,6,0,2.0,4.0,49.15,27,40,71.15,529,191,1,1,1,1,0,62,5,20,21,25,0,32,0,0.0,0.0,0.0,3.0,0.0,1.0,7.5,0.0,7.0,1.94,2.0,2.0,0.0,-0.11,474.2578125,0.3515625,0.0,0.87890625,0.703125,0.3515625,0.3515625,0.17578125,7.03125,0.3515625,0.0,0.87890625,1.0546875,0.0,0.3515625,0.703125,8.6396484375,4.74609375,7.03125,12.506835937500002,92.98828125,33.57421875,0.17578125,0.17578125,0.17578125,0.17578125,0.0,10.8984375,0.87890625,3.515625,3.69140625,4.39453125,0.0,5.625,0.0,0.0,0.0,0.0,0.52734375,0.0,0.17578125,1.318359375,0.0,1.23046875,0.341015625,0.3515625,0.3515625,0.0,-0.0193359375
2842,Nadir Zortea,it ITA,DF,Frosinone,it Serie A,24.0,1999.0,DF,19,14,1407,14.0,4,0,21,14,8,13,0,45.5,13,4,25,29,1,11.0,21.0,17.2,418,572,74.05,6726,2688,42,42,21,24,27,724,31,160,296,337,31,863,5,2.8,2.2,2.2,53.0,15.0,14.0,20.6,12.0,0.0,1.235,15.0,18.0,-3.0,0.8,181.7910447761194,0.255863539445629,0.0,1.3432835820895521,0.8955223880597015,0.511727078891258,0.8315565031982942,0.0,2.9104477611940296,0.8315565031982942,0.255863539445629,1.5991471215351813,1.8550106609808104,0.06396588486140725,0.7036247334754797,1.3432835820895521,1.1002132196162047,26.737739872068232,36.588486140724946,4.7366737739872065,430.23454157782515,171.94029850746267,2.6865671641791042,2.6865671641791042,1.3432835820895521,1.535181236673774,1.727078891257996,46.31130063965885,1.9829424307036247,10.23454157782516,18.933901918976545,21.556503198294244,1.9829424307036247,55.20255863539445,0.31982942430703626,0.1791044776119403,0.14072494669509594,0.14072494669509594,3.390191897654584,0.9594882729211087,0.8955223880597015,1.3176972281449895,0.767590618336887,0.0,0.07899786780383795,0.9594882729211087,1.1513859275053304,-0.19189765458422176,0.0511727078891258
1788,Nahuel Molina,ar ARG,DF,Atlético Madrid,es La Liga,25.0,1998.0,DF,30,19,1852,20.6,4,1,38,22,16,18,4,48.1,19,9,47,36,1,7.0,11.0,38.9,957,1304,73.4,14695,5346,68,68,19,48,30,1482,46,373,628,817,47,1779,3,2.9,2.2,0.1,122.0,20.0,17.0,54.2,8.0,11.0,1.9,39.0,21.0,18.0,0.87,86.88984881209504,0.19438444924406048,0.04859611231101512,1.8466522678185744,1.0691144708423326,0.7775377969762419,0.8747300215982722,0.19438444924406048,2.337473002159827,0.9233261339092872,0.4373650107991361,2.2840172786177106,1.7494600431965444,0.04859611231101512,0.34017278617710583,0.5345572354211663,1.890388768898488,46.50647948164146,63.36933045356372,3.56695464362851,714.1198704103672,259.7948164146868,3.304535637149028,3.304535637149028,0.9233261339092872,2.3326133909287257,1.4578833693304538,72.0194384449244,2.2354211663066956,18.126349892008637,30.518358531317496,39.703023758099356,2.2840172786177106,86.4524838012959,0.14578833693304535,0.14092872570194384,0.10691144708423327,0.004859611231101513,5.928725701943844,0.9719222462203023,0.826133909287257,2.6339092872570196,0.38876889848812096,0.5345572354211663,0.09233261339092873,1.8952483801295896,1.0205183585313176,0.8747300215982722,0.04227861771058315
2566,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,27.0,1996.0,DF,25,11,1141,12.7,5,0,29,19,22,4,3,57.1,14,12,41,59,0,25.0,18.0,58.1,330,454,72.7,6427,3084,45,45,6,33,6,604,84,275,251,247,17,1020,0,0.5,0.7,-0.5,47.0,13.0,14.0,33.4,9.0,14.0,1.48,15.0,19.0,-4.0,-0.32,202.4014022787029,0.3943908851884312,0.0,2.287467134092901,1.4986853637160384,1.735319894829097,0.31551270815074495,0.23663453111305874,4.503943908851885,1.1042944785276074,0.946538124452235,3.234005258545136,4.653812445223488,0.0,1.9719544259421562,1.4198071866783522,4.582822085889571,26.029798422436457,35.810692375109554,5.73444347063979,506.9500438212095,243.26029798422437,3.5495179666958805,3.5495179666958805,0.4732690622261175,2.602979842243646,0.4732690622261175,47.642418930762496,6.625766871165645,21.691498685363715,19.798422436459244,19.482909728308503,1.340929009640666,80.45574057843996,0.0,0.03943908851884312,0.05521472392638036,-0.03943908851884312,3.707274320771253,1.0254163014899211,1.1042944785276074,2.63453111305872,0.7099035933391761,1.1042944785276074,0.11673970201577563,1.1831726555652935,1.4986853637160384,-0.31551270815074495,-0.0252410166520596
1865,Natan,br BRA,DF,Napoli,it Serie A,22.0,2001.0,DF,14,11,952,10.6,3,1,14,10,10,3,1,50.0,12,8,22,32,0,25.0,23.0,52.1,581,666,87.2,10893,2971,34,34,4,35,5,756,70,327,384,470,15,1512,0,0.1,0.2,-0.1,39.0,13.0,6.0,27.8,5.0,3.0,1.5,17.0,15.0,2.0,0.19,176.31302521008402,0.28361344537815125,0.09453781512605042,1.3235294117647058,0.9453781512605043,0.9453781512605043,0.28361344537815125,0.09453781512605042,4.726890756302521,1.134453781512605,0.7563025210084033,2.0798319327731094,3.0252100840336134,0.0,2.3634453781512605,2.17436974789916,4.925420168067227,54.9264705882353,62.962184873949575,8.243697478991598,1029.8004201680671,280.8718487394958,3.214285714285714,3.214285714285714,0.37815126050420167,3.308823529411765,0.47268907563025214,71.47058823529412,6.61764705882353,30.91386554621849,36.30252100840336,44.4327731092437,1.4180672268907561,142.94117647058823,0.0,0.009453781512605043,0.018907563025210086,-0.009453781512605043,3.6869747899159666,1.2289915966386555,0.5672268907563025,2.6281512605042017,0.47268907563025214,0.28361344537815125,0.14180672268907563,1.607142857142857,1.4180672268907561,0.18907563025210083,0.01796218487394958
49,Nathan Aké,nl NED,DF,Manchester City,eng Premier League,28.0,1995.0,DF,29,24,2042,22.7,0,0,26,16,15,8,3,65.0,17,14,40,54,0,46.0,28.0,62.2,1716,1864,92.1,26189,8717,116,116,10,148,5,2026,105,634,1116,1280,24,3501,2,1.2,1.1,0.8,119.0,10.0,18.0,59.7,19.0,5.0,2.38,55.0,20.0,35.0,1.54,2.159647404505387,0.0,0.0,1.1459353574926543,0.7051909892262488,0.6611165523996082,0.3525954946131244,0.13222331047992164,2.8648383937316355,0.7492654260528894,0.6170421155729677,1.762977473065622,2.3800195886385898,0.0,2.027424094025465,1.2340842311459355,2.7414299706170424,75.63173359451518,82.154750244858,4.059255631733595,1154.2654260528893,384.19686581782565,5.112634671890303,5.112634671890303,0.4407443682664055,6.523016650342801,0.22037218413320275,89.29480901077375,4.627815866797257,27.943192948090108,49.18707149853085,56.415279138099905,1.0577864838393731,154.30460333006855,0.0881488736532811,0.05288932419196866,0.0484818805093046,0.03525954946131244,5.244857982370226,0.4407443682664055,0.79333986287953,2.631243878550441,0.8374142997061704,0.22037218413320275,0.1048971596474045,2.42409402546523,0.881488736532811,1.542605288932419,0.06787463271302645
554,Nathan Collins,ie IRL,DF,Brentford,eng Premier League,22.0,2001.0,DF,32,29,2652,29.5,3,0,38,20,24,12,2,65.5,46,44,82,141,4,73.0,35.0,67.6,1261,1552,81.3,23470,8772,97,97,11,78,6,1879,305,1049,696,999,11,2636,1,2.2,1.1,-1.2,136.0,12.0,23.0,77.5,28.0,3.0,1.13,47.0,51.0,-4.0,-0.14,18.800904977375566,0.10180995475113123,0.0,1.2895927601809953,0.6787330316742082,0.8144796380090499,0.40723981900452494,0.06787330316742082,2.2228506787330318,1.5610859728506787,1.493212669683258,2.7828054298642533,4.785067873303167,0.13574660633484165,2.47737556561086,1.1877828054298643,2.2941176470588234,42.79411764705882,52.66968325791856,2.759049773755656,796.4932126696833,297.6923076923077,3.29185520361991,3.29185520361991,0.3733031674208145,2.6470588235294117,0.20361990950226247,63.76696832579186,10.350678733031673,35.59954751131222,23.619909502262445,33.9027149321267,0.3733031674208145,89.45701357466064,0.03393665158371041,0.07466063348416291,0.037330316742081454,-0.04072398190045248,4.615384615384615,0.40723981900452494,0.7805429864253394,2.6300904977375565,0.9502262443438915,0.10180995475113123,0.038348416289592756,1.595022624434389,1.7307692307692308,-0.13574660633484165,-0.0047511312217194575
2048,Nathan Patterson,sct SCO,DF,Everton,eng Premier League,21.0,2001.0,DF,20,9,1005,11.2,4,0,34,24,21,11,2,37.8,14,9,43,33,0,7.0,10.0,41.2,393,550,71.5,6185,2761,38,38,8,30,14,677,49,199,275,291,17,642,2,1.7,1.0,0.3,60.0,18.0,5.0,29.4,8.0,11.0,1.05,12.0,21.0,-9.0,-0.81,183.40298507462686,0.3582089552238806,0.0,3.044776119402985,2.1492537313432836,1.8805970149253732,0.9850746268656717,0.1791044776119403,3.3850746268656713,1.2537313432835822,0.8059701492537313,3.8507462686567164,2.955223880597015,0.0,0.6268656716417911,0.8955223880597015,3.6895522388059705,35.19402985074627,49.253731343283576,6.402985074626866,553.8805970149253,247.2537313432836,3.4029850746268653,3.4029850746268653,0.7164179104477612,2.6865671641791042,1.2537313432835822,60.62686567164179,4.388059701492537,17.82089552238806,24.626865671641788,26.059701492537314,1.5223880597014925,57.49253731343284,0.1791044776119403,0.15223880597014924,0.08955223880597014,0.026865671641791045,5.3731343283582085,1.6119402985074627,0.44776119402985076,2.6328358208955223,0.7164179104477612,0.9850746268656717,0.09402985074626867,1.0746268656716418,1.8805970149253732,-0.8059701492537313,-0.07253731343283583
