Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
2236,Mihailo Ristić,rs SRB,"DF,MF",Celta Vigo,es La Liga,27,1995,9.0,513,408,103,15,0,4,39,83,4,0,4,0,371,2,17,Matches
2237,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,eng Premier League,33,1989,1.4,93,91,2,0,0,0,7,0,2,1,0,0,70,0,3,Matches
2238,Gorka Rivera Alonso,es ESP,DF,Getafe,es La Liga,18,2004,0.0,6,5,1,0,0,0,0,1,0,0,0,0,4,0,0,Matches
2239,Sergi Roberto,es ESP,"MF,DF",Barcelona,es La Liga,31,1992,9.6,654,621,30,11,0,0,9,11,0,0,0,0,582,3,10,Matches
2240,Lucas Robertone,ar ARG,MF,Almería,es La Liga,26,1997,26.5,1363,1250,105,58,10,12,67,8,30,7,18,0,1107,8,18,Matches
2241,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,27,1995,9.1,495,406,87,13,0,2,10,74,0,0,0,0,395,2,9,Matches
2242,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,29,1994,18.8,1547,1297,240,41,0,7,184,109,90,34,53,0,1248,10,29,Matches
2243,Antonee Robinson,us USA,DF,Fulham,eng Premier League,25,1997,36.3,2054,1736,314,25,1,11,132,289,0,0,0,0,1514,4,68,Matches
2244,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,29,1993,32.1,1255,1045,205,32,1,7,12,173,0,0,0,0,895,5,21,Matches
2245,Marc Roca,es ESP,MF,Betis,es La Liga,26,1996,22.0,1193,1118,69,59,1,14,25,4,6,2,2,0,997,6,13,Matches
2246,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,32,1990,0.7,57,56,1,0,0,0,1,1,0,0,0,0,44,0,0,Matches
2247,Sergio Rodelas,es ESP,"FW,DF",Granada,es La Liga,18,2004,1.4,33,30,2,0,0,0,4,2,0,0,0,0,27,1,1,Matches
2248,Rodri,es ESP,MF,Manchester City,eng Premier League,27,1996,32.6,3656,3572,79,69,15,36,12,6,3,0,0,0,3365,5,22,Matches
2249,Rodri,es ESP,"FW,MF",Betis,es La Liga,23,2000,11.7,570,544,23,5,6,1,36,13,5,5,0,0,449,3,21,Matches
2250,Álvaro Rodríguez,uy URU,FW,Real Madrid,es La Liga,19,2004,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2251,Óscar Rodríguez Arnaiz,es ESP,"MF,FW",Getafe,es La Liga,25,1998,10.7,442,418,23,6,3,8,17,3,11,3,4,0,333,1,15,Matches
2252,Damián Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20,2003,2.9,213,196,17,7,0,0,9,0,10,4,2,0,191,0,2,Matches
2253,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,35,1988,29.1,1010,827,170,53,9,8,169,9,90,29,37,5,693,13,18,Matches
2254,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,29,1994,20.5,1042,998,41,40,1,21,6,1,0,0,0,0,888,3,19,Matches
2255,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,34,1989,9.1,216,216,0,0,1,4,1,0,0,0,0,0,142,0,4,Matches
2256,Kirian Rodríguez,es ESP,MF,Las Palmas,es La Liga,27,1996,35.7,3062,2929,114,101,16,10,26,4,6,1,0,0,2705,19,29,Matches
2257,Miguel Rodríguez,es ESP,MF,Celta Vigo,es La Liga,20,2003,3.3,116,101,12,3,0,1,11,7,2,1,0,0,82,3,2,Matches
2258,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,30,1992,30.8,1677,1566,108,28,1,11,57,51,15,11,4,0,1401,3,14,Matches
2259,Rodrygo,br BRA,FW,Real Madrid,es La Liga,22,2001,26.4,1007,961,42,6,3,1,32,10,13,1,6,0,883,4,17,Matches
2260,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,24,1999,22.1,742,664,74,3,1,3,62,71,0,0,0,0,496,4,29,Matches
2261,Rogério,br BRA,DF,Wolfsburg,de Bundesliga,25,1998,10.1,552,441,111,13,0,5,27,98,0,0,0,0,455,0,12,Matches
2262,Morgan Rogers,eng ENG,"MF,FW",Aston Villa,eng Premier League,21,2002,7.1,195,182,10,0,2,2,2,2,0,0,0,0,147,3,7,Matches
2263,Merlin Röhl,de GER,"MF,FW",Freiburg,de Bundesliga,21,2002,16.4,458,454,4,4,1,2,16,0,0,0,0,0,365,0,14,Matches
2264,Alessio Romagnoli,it ITA,DF,Lazio,it Serie A,28,1995,26.8,1759,1625,128,57,1,3,1,2,0,0,0,0,1604,6,3,Matches
2265,Simone Romagnoli,it ITA,DF,Frosinone,it Serie A,33,1990,30.2,1421,1256,165,76,0,1,1,0,0,0,0,0,1221,0,9,Matches
2266,Carlos Romero,es ESP,DF,Villarreal,es La Liga,21,2001,2.9,164,130,33,0,0,1,11,33,0,0,0,0,113,1,9,Matches
2267,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,25,1998,31.0,2606,2456,147,123,6,4,3,14,0,0,0,0,2390,3,24,Matches
2268,Isaac Romero,es ESP,FW,Sevilla,es La Liga,23,2000,11.5,209,187,17,0,1,1,12,0,0,0,0,0,146,5,11,Matches
2269,Luka Romero,ar ARG,"FW,MF",Milan,it Serie A,18,2004,1.0,39,37,2,0,0,0,2,1,1,1,0,0,33,0,1,Matches
2270,Luka Romero,ar ARG,FW,Almería,es La Liga,18,2004,4.9,148,145,3,2,0,0,2,1,0,0,0,0,137,0,0,Matches
2271,Oriol Romeu,es ESP,MF,Barcelona,es La Liga,31,1991,10.4,806,793,13,12,4,7,6,1,0,0,0,0,717,0,9,Matches
2272,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,28,1994,9.5,577,557,19,17,8,7,3,2,0,0,0,0,504,1,6,Matches
2273,Frank Ronstadt,de GER,"DF,MF",Darmstadt 98,de Bundesliga,26,1997,0.8,42,39,3,0,0,0,2,3,0,0,0,0,35,0,1,Matches
2274,Marten de Roon,nl NED,"MF,DF",Atalanta,it Serie A,32,1991,28.9,1712,1636,74,60,5,22,16,13,0,0,0,0,1446,2,17,Matches
2275,Unai Ropero,es ESP,MF,Alavés,es La Liga,21,2001,0.1,5,3,1,0,0,0,0,0,1,0,0,0,4,1,0,Matches
2276,Vitor Roque,br BRA,FW,Barcelona,es La Liga,18,2005,3.6,67,65,1,0,0,0,2,0,0,0,0,0,49,1,6,Matches
2277,Pablo Rosario,do DOM,"MF,DF",Nice,fr Ligue 1,26,1997,22.3,1187,1103,81,32,5,0,6,49,0,0,0,0,1056,3,15,Matches
2278,Valentin Rosier,fr FRA,"DF,MF",Nice,fr Ligue 1,26,1996,0.6,33,27,6,1,0,0,0,5,0,0,0,0,28,0,0,Matches
2279,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,32,1991,0.1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2280,Joe Rothwell,eng ENG,MF,Bournemouth,eng Premier League,28,1995,4.3,216,194,20,11,0,1,12,0,8,6,0,1,179,2,3,Matches
2281,Anthony Rouault,fr FRA,DF,Stuttgart,de Bundesliga,22,2001,11.2,931,881,49,17,2,5,3,28,0,0,0,0,824,1,12,Matches
2282,Jérôme Roussillon,fr FRA,DF,Union Berlin,de Bundesliga,30,1993,8.4,355,266,87,7,0,2,21,80,0,0,0,0,263,2,7,Matches
2283,Nicolò Rovella,it ITA,MF,Lazio,it Serie A,21,2001,14.6,976,925,48,30,2,7,20,2,16,2,11,0,851,3,18,Matches
2284,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,29,1994,28.9,2255,2153,97,72,0,45,4,6,0,0,0,0,2028,5,8,Matches
2285,Ruan,br BRA,DF,Sassuolo,it Serie A,24,1999,16.8,698,636,62,33,0,1,2,17,0,0,0,0,593,0,10,Matches
2286,Pelly Ruddock Mpanzu,cd COD,MF,Luton Town,eng Premier League,30,1993,12.2,364,338,24,7,0,7,11,8,2,0,0,0,268,2,13,Matches
2287,Antonio Rüdiger,de GER,DF,Real Madrid,es La Liga,30,1993,30.1,1815,1761,50,30,3,10,4,9,0,0,0,0,1630,4,9,Matches
2288,Fabian Rüdlin,de GER,MF,Freiburg,de Bundesliga,26,1997,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2289,Javier Rueda Garcia,es ESP,"MF,DF",Celta Vigo,es La Liga,21,2002,0.2,16,13,3,0,0,0,0,3,0,0,0,0,14,0,0,Matches
2290,Daniele Rugani,it ITA,DF,Juventus,it Serie A,29,1994,13.2,636,611,24,8,0,4,1,1,0,0,0,0,564,1,4,Matches
2291,Matteo Ruggeri,it ITA,DF,Atalanta,it Serie A,21,2002,27.2,1562,1343,218,8,0,9,101,200,10,1,4,0,1250,1,33,Matches
2292,Mário Rui,pt POR,DF,Napoli,it Serie A,32,1991,13.4,1068,906,162,40,2,11,62,106,16,0,15,0,860,0,16,Matches
2293,Aitor Ruibal,es ESP,"DF,FW",Betis,es La Liga,27,1996,11.3,586,490,95,11,0,4,28,84,0,0,0,0,445,1,27,Matches
2294,Fabián Ruiz Peña,es ESP,MF,Paris S-G,fr Ligue 1,27,1996,13.3,872,843,29,21,0,4,11,1,2,2,0,0,778,0,12,Matches
2295,Sergio Ruiz,es ESP,MF,Granada,es La Liga,28,1994,27.7,1283,1231,46,35,3,11,17,3,6,2,2,0,1080,6,19,Matches
2296,Julian Ryerson,no NOR,DF,Dortmund,de Bundesliga,25,1997,19.6,1129,997,129,9,0,2,40,120,0,0,0,0,974,3,19,Matches
2297,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,30,1992,33.0,1316,1003,311,93,0,3,0,0,0,0,0,0,951,2,0,Matches
2298,José Sá,pt POR,GK,Wolves,eng Premier League,30,1993,33.7,1097,771,323,70,0,1,0,0,0,0,0,0,720,3,1,Matches
2299,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,30,1993,11.6,656,561,92,6,0,0,27,86,0,0,0,0,540,3,17,Matches
2300,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,fr Ligue 1,25,1997,17.6,368,353,12,5,2,1,20,5,1,1,0,0,258,3,24,Matches
2301,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,30,1993,27.0,977,781,192,7,1,6,99,185,0,0,0,0,611,4,43,Matches
2302,Marcel Sabitzer,at AUT,MF,Dortmund,de Bundesliga,29,1994,21.8,1067,993,72,19,1,4,30,14,17,7,8,0,868,2,19,Matches
2303,Falaye Sacko,ml MLI,DF,Montpellier,fr Ligue 1,28,1995,15.4,784,636,148,10,0,2,27,138,0,0,0,0,605,0,20,Matches
2304,Dominic Sadi,eng ENG,FW,Bournemouth,eng Premier League,19,2003,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2305,Umar Sadiq,ng NGA,FW,Real Sociedad,es La Liga,26,1997,12.0,192,176,16,0,0,1,12,0,0,0,0,0,131,0,10,Matches
2306,Alexis Saelemaekers,be BEL,"FW,MF",Bologna,it Serie A,24,1999,21.0,1008,908,92,25,5,8,86,14,50,27,21,0,786,8,36,Matches
2307,Pablo Saenz,es ESP,MF,Granada,es La Liga,22,2001,0.2,7,7,0,0,0,0,1,0,0,0,0,0,5,0,1,Matches
2308,Modibo Sagnan,ml MLI,DF,Montpellier,fr Ligue 1,24,1999,11.7,517,500,15,10,0,5,1,2,0,0,0,0,442,2,6,Matches
2309,Moïse Sahi Dion,ci CIV,"MF,FW",Strasbourg,fr Ligue 1,21,2001,7.0,175,165,9,0,0,0,5,3,0,0,0,0,137,1,2,Matches
2310,Wesley Saïd,fr FRA,"FW,MF",Lens,fr Ligue 1,28,1995,11.3,268,239,27,1,2,1,15,5,0,0,0,0,193,2,3,Matches
2311,Théo Sainte-Luce,fr FRA,DF,Montpellier,fr Ligue 1,24,1998,3.8,172,134,36,4,0,0,7,32,0,0,0,0,136,2,4,Matches
2312,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,21,2001,32.4,1512,1365,138,7,4,3,181,12,119,99,0,0,1143,9,50,Matches
2313,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,33,1990,0.1,16,15,1,1,0,0,0,0,0,0,0,0,15,0,0,Matches
2314,Ibrahim Salah,ma MAR,"FW,MF",Rennes,fr Ligue 1,21,2001,5.8,232,230,2,0,1,1,20,0,2,0,1,0,177,0,6,Matches
2315,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,31,1992,28.2,1010,968,28,4,18,3,41,20,0,0,0,0,737,14,42,Matches
2316,Amine Salama,fr FRA,FW,Reims,fr Ligue 1,23,2000,3.5,73,70,3,0,0,0,5,1,0,0,0,0,48,0,4,Matches
2317,Kike Salas,es ESP,DF,Sevilla,es La Liga,21,2002,17.8,1009,951,54,23,2,4,7,31,0,0,0,0,794,4,13,Matches
2318,William Saliba,fr FRA,DF,Arsenal,eng Premier League,22,2001,38.0,2851,2794,55,33,3,2,3,7,0,0,0,0,2635,2,11,Matches
2319,Mohammed Salisu,gh GHA,DF,Monaco,fr Ligue 1,24,1999,11.5,778,751,27,19,0,0,1,7,0,0,0,0,657,0,9,Matches
2320,Roland Sallai,hu HUN,"MF,FW",Freiburg,de Bundesliga,26,1997,20.4,588,567,17,6,5,1,73,2,9,7,1,0,416,4,32,Matches
2321,Yoann Salmier,gf GUF,DF,Le Havre,fr Ligue 1,30,1992,17.4,767,679,86,25,1,2,9,59,0,0,0,0,612,2,9,Matches
2322,Salvi,es ESP,MF,Rayo Vallecano,es La Liga,32,1991,0.3,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
2323,Lazar Samardzic,rs SRB,MF,Udinese,it Serie A,21,2002,26.4,987,809,171,58,4,20,124,18,86,39,37,0,733,7,16,Matches
2324,Diadie Samassékou,ml MLI,MF,Cádiz,es La Liga,27,1996,1.0,47,46,1,1,0,1,0,0,0,0,0,0,45,0,0,Matches
2325,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,27,1996,0.0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2326,Mama Samba Baldé,gw GNB,"FW,MF",Lyon,fr Ligue 1,27,1995,6.1,135,132,3,0,2,1,5,0,0,0,0,0,88,0,7,Matches
2327,Brice Samba,fr FRA,GK,Lens,fr Ligue 1,29,1994,33.0,1122,864,254,84,1,2,0,0,0,0,0,0,880,4,1,Matches
2328,Albert Sambi Lokonga,be BEL,MF,Luton Town,eng Premier League,23,1999,14.5,766,694,67,28,5,11,13,8,2,1,1,0,669,5,3,Matches
2329,Junior Sambia,fr FRA,"DF,MF",Salernitana,it Serie A,26,1996,11.5,508,419,88,8,0,1,28,75,5,1,4,0,397,1,10,Matches
2330,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,26,1997,1.7,52,50,1,1,0,0,1,0,0,0,0,0,43,1,1,Matches
2331,Antonio Sanabria,py PAR,"FW,MF",Torino,it Serie A,27,1996,23.7,624,587,37,2,0,5,6,2,0,0,0,0,494,0,17,Matches
2332,Oihan Sancet,es ESP,MF,Athletic Club,es La Liga,23,2000,21.9,802,783,13,1,9,0,30,0,0,0,0,0,641,6,21,Matches
2333,Renato Sanches,pt POR,MF,Roma,it Serie A,25,1997,1.6,77,76,1,1,0,0,4,0,0,0,0,0,67,0,1,Matches
2334,Ricard Sánchez,es ESP,DF,Granada,es La Liga,23,2000,25.5,1091,839,247,17,3,6,82,226,4,1,2,0,820,5,33,Matches
2335,Alexis Sánchez,cl CHI,"FW,MF",Inter,it Serie A,34,1988,8.5,367,335,31,6,5,6,31,0,21,10,6,0,276,1,13,Matches
2336,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,26,1997,16.1,545,511,25,5,1,2,36,10,2,1,1,0,378,9,34,Matches
2337,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,27,1996,0.9,75,73,2,1,0,0,0,1,0,0,0,0,68,0,0,Matches
2338,Juanlu Sánchez,es ESP,DF,Sevilla,es La Liga,19,2003,13.1,730,605,125,8,0,1,61,117,0,0,0,0,577,0,24,Matches
2339,Manu Sánchez,es ESP,"DF,MF",Celta Vigo,es La Liga,22,2000,19.7,866,678,186,13,0,1,57,169,4,3,1,0,656,2,38,Matches
2340,Robert Sánchez,es ESP,GK,Chelsea,eng Premier League,25,1997,15.9,609,487,120,29,0,2,0,0,0,0,0,0,500,2,0,Matches
2341,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,eng Premier League,23,2000,0.9,43,41,1,0,0,0,1,0,1,0,0,0,34,1,0,Matches
2342,Jadon Sancho,eng ENG,"FW,MF",Dortmund,de Bundesliga,23,2000,10.5,512,481,28,3,3,1,29,11,13,7,5,0,414,3,13,Matches
2343,Alex Sandro,br BRA,DF,Juventus,it Serie A,32,1991,8.0,555,474,79,11,0,2,5,59,0,0,0,0,479,2,4,Matches
2344,Ibou Sané,sn SEN,"MF,FW",Metz,fr Ligue 1,18,2005,1.4,46,40,6,0,0,0,4,3,1,0,1,0,37,0,2,Matches
2345,Leroy Sané,de GER,FW,Bayern Munich,de Bundesliga,27,1996,23.7,1098,987,106,14,8,6,86,11,63,29,26,0,878,5,31,Matches
2346,Sadibou Sané,sn SEN,DF,Metz,fr Ligue 1,19,2004,9.4,317,290,27,4,0,1,8,23,0,0,0,0,254,0,3,Matches
2347,Arouna Sangante,sn SEN,DF,Le Havre,fr Ligue 1,21,2002,29.9,1521,1315,202,61,0,13,15,139,0,0,0,0,1233,4,29,Matches
2348,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,eng Premier League,25,1997,11.5,425,414,8,7,3,6,2,1,0,0,0,0,339,3,16,Matches
2349,Morgan Sanson,fr FRA,MF,Nice,fr Ligue 1,28,1994,21.8,836,735,94,27,4,4,114,3,64,20,35,0,630,7,24,Matches
2350,Nicola Sansone,it ITA,"FW,MF",Lecce,it Serie A,31,1991,8.5,277,253,22,6,1,5,28,0,16,8,7,0,207,2,5,Matches
2351,Baptiste Santamaria,fr FRA,MF,Rennes,fr Ligue 1,28,1995,21.4,1207,1175,30,30,2,10,0,0,0,0,0,0,1055,2,14,Matches
2352,Yellu Santiago,es ESP,MF,Getafe,es La Liga,19,2004,7.3,189,184,4,3,0,1,4,0,1,0,0,0,144,1,8,Matches
2353,Andrey Santos,br BRA,MF,Nott'ham Forest,eng Premier League,19,2004,0.1,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,Matches
2354,Andrey Santos,br BRA,MF,Strasbourg,fr Ligue 1,19,2004,9.2,511,488,22,10,2,1,3,0,0,0,0,0,444,1,8,Matches
2355,Tiago Santos,pt POR,DF,Lille,fr Ligue 1,21,2002,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,Matches
2356,Paco Sanz,es ESP,DF,Almería,es La Liga,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,0,Matches
2357,Riccardo Saponara,it ITA,"FW,MF",Hellas Verona,it Serie A,31,1991,3.8,124,118,4,3,1,2,8,1,0,0,0,0,87,2,8,Matches
2358,Pablo Sarabia,es ESP,"MF,FW",Wolves,eng Premier League,31,1992,19.4,976,837,130,34,9,7,131,7,71,37,19,10,684,9,44,Matches
2359,Amin Sarr,se SWE,"FW,MF",Lyon,fr Ligue 1,22,2001,1.1,20,18,2,0,0,0,1,0,0,0,0,0,13,0,1,Matches
2360,Amin Sarr,se SWE,"FW,MF",Wolfsburg,de Bundesliga,22,2001,4.3,130,123,6,1,0,0,1,1,1,0,0,0,95,1,9,Matches
2361,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,31,1992,1.2,104,92,12,1,0,0,1,11,0,0,0,0,92,0,1,Matches
2362,Ismaila Sarr,sn SEN,"FW,MF",Marseille,fr Ligue 1,25,1998,16.1,483,476,6,0,0,3,38,4,0,0,0,0,366,1,14,Matches
2363,Mamadou Sarr,fr FRA,DF,Lyon,fr Ligue 1,17,2005,0.1,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
2364,Martin Satriano,uy URU,FW,Brest,fr Ligue 1,22,2001,20.7,456,447,8,2,1,10,11,6,0,0,0,0,325,1,11,Matches
2365,Téji Savanier,fr FRA,MF,Montpellier,fr Ligue 1,31,1991,30.7,1888,1549,322,137,10,47,231,13,125,32,83,0,1306,17,31,Matches
2366,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,32,1991,18.1,989,941,40,33,3,8,3,7,0,0,0,0,820,8,7,Matches
2367,Sávio,br BRA,"FW,MF",Girona,es La Liga,19,2004,33.1,1064,1042,17,2,1,9,120,11,4,3,0,0,812,5,42,Matches
2368,Zanos Savva,cy CYP,"DF,MF",Torino,it Serie A,17,2005,0.3,11,10,1,0,0,0,0,1,0,0,0,0,5,0,0,Matches
2369,Saba Sazonov,ge GEO,DF,Torino,it Serie A,21,2002,4.0,187,184,3,1,0,1,0,2,0,0,0,0,163,0,1,Matches
2370,Joe Scally,us USA,DF,Gladbach,de Bundesliga,20,2002,24.8,1312,1083,228,21,0,9,46,207,0,0,0,0,1052,1,42,Matches
2371,Giorgio Scalvini,it ITA,DF,Atalanta,it Serie A,19,2003,28.3,1564,1500,57,33,1,10,5,24,0,0,0,0,1272,7,23,Matches
2372,Gianluca Scamacca,it ITA,FW,Atalanta,it Serie A,24,1999,16.1,434,420,9,1,4,16,6,0,0,0,0,0,293,5,18,Matches
2373,Dane Scarlett,eng ENG,FW,Tottenham,eng Premier League,19,2004,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
2374,Kevin Schade,de GER,"FW,MF",Brentford,eng Premier League,21,2001,3.7,95,93,0,0,1,0,5,0,0,0,0,0,58,2,4,Matches
2375,András Schäfer,hu HUN,MF,Union Berlin,de Bundesliga,24,1999,13.5,557,528,27,2,2,2,18,17,5,0,1,0,418,2,17,Matches
2376,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,31,1991,33.9,2128,2044,76,67,6,41,8,6,0,0,0,0,1762,8,15,Matches
2377,Patrik Schick,cz CZE,FW,Leverkusen,de Bundesliga,27,1996,11.8,231,220,11,0,1,1,1,2,0,0,0,0,184,0,5,Matches
2378,Stefan Schimmer,de GER,"MF,FW",Heidenheim,de Bundesliga,29,1994,1.7,45,44,1,0,0,0,2,0,0,0,0,0,22,0,3,Matches
2379,Xaver Schlager,at AUT,MF,RB Leipzig,de Bundesliga,25,1997,27.5,1798,1738,56,45,10,15,14,11,0,0,0,0,1587,4,20,Matches
2380,Keven Schlotterbeck,de GER,DF,Bochum,de Bundesliga,26,1997,24.3,1027,970,51,18,0,2,12,5,0,0,0,0,802,6,5,Matches
2381,Nico Schlotterbeck,de GER,DF,Dortmund,de Bundesliga,23,1999,31.8,2681,2540,136,72,4,42,8,11,0,0,0,0,2381,5,23,Matches
2382,Jeffrey Schlupp,gh GHA,"FW,MF",Crystal Palace,eng Premier League,30,1992,15.0,334,329,4,2,0,0,10,0,0,0,0,0,247,1,10,Matches
2383,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,23,2000,28.9,1211,1176,29,11,12,5,62,6,9,3,5,0,941,6,29,Matches
2384,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,21,2002,0.8,48,41,7,1,0,0,2,6,0,0,0,0,43,0,1,Matches
2385,Niklas Schmidt,de GER,MF,Toulouse,fr Ligue 1,25,1998,14.1,840,777,56,25,3,11,50,7,18,6,9,0,679,7,14,Matches
2386,Benno Schmitz,de GER,DF,Köln,de Bundesliga,28,1994,12.8,709,563,142,7,0,2,40,135,0,0,0,0,502,4,27,Matches
2387,Fabian Schnellhardt,de GER,MF,Darmstadt 98,de Bundesliga,29,1994,2.6,172,164,8,4,0,1,4,0,4,3,1,0,149,0,2,Matches
2388,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,24,1999,22.2,668,656,12,10,4,8,7,1,0,0,0,0,444,0,23,Matches
2389,Marcel Schuhen,de GER,GK,Darmstadt 98,de Bundesliga,30,1993,31.0,1496,1092,401,112,0,4,0,0,0,0,0,0,1064,3,0,Matches
2390,Perr Schuurs,nl NED,DF,Torino,it Serie A,23,1999,8.6,406,393,12,9,0,6,2,3,0,0,0,0,359,1,4,Matches
2391,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,28,1995,34.0,1305,1095,202,53,0,1,0,0,0,0,0,0,1014,8,3,Matches
2392,Alexander Schwolow,de GER,GK,Union Berlin,de Bundesliga,31,1992,1.0,36,22,14,6,0,0,0,0,0,0,0,0,29,0,0,Matches
2393,Alex Scott,eng ENG,MF,Bournemouth,eng Premier League,19,2003,11.3,474,429,43,10,2,4,36,4,26,22,1,0,361,2,10,Matches
2394,Simone Scuffet,it ITA,GK,Cagliari,it Serie A,27,1996,31.0,928,568,359,116,0,2,0,0,0,0,0,0,614,1,0,Matches
2395,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,fr Ligue 1,20,2003,4.4,74,72,2,0,0,0,4,1,0,0,0,0,52,0,2,Matches
2396,Demba Seck,sn SEN,MF,Torino,it Serie A,22,2001,4.7,109,109,0,0,0,0,2,0,0,0,0,0,82,0,7,Matches
2397,Demba Seck,sn SEN,"FW,MF",Frosinone,it Serie A,22,2001,3.3,92,89,3,1,0,0,2,1,1,0,0,0,74,0,3,Matches
2398,Aleksandar Sedlar,rs SRB,DF,Alavés,es La Liga,31,1991,10.5,405,387,17,11,0,1,0,1,0,0,0,0,343,1,1,Matches
2399,Alidu Seidu,gh GHA,DF,Rennes,fr Ligue 1,23,2000,6.6,362,318,43,6,0,1,6,37,0,0,0,0,309,1,3,Matches
2400,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23,2000,12.6,756,687,65,10,0,2,4,55,0,0,0,0,623,4,7,Matches
2401,Nicolas Seiwald,at AUT,MF,RB Leipzig,de Bundesliga,22,2001,8.0,390,377,10,7,2,3,4,0,3,2,0,0,320,3,5,Matches
2402,Nikola Sekulov,it ITA,FW,Juventus,it Serie A,21,2002,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
2403,Davie Selke,de GER,FW,Köln,de Bundesliga,28,1995,14.1,234,211,22,1,0,0,4,0,0,0,0,0,144,1,9,Matches
2404,Matz Sels,be BEL,GK,Nott'ham Forest,eng Premier League,31,1992,16.0,378,254,122,29,0,0,0,0,0,0,0,0,263,2,0,Matches
2405,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,31,1992,19.0,619,452,166,53,0,0,0,0,0,0,0,0,452,1,0,Matches
2406,Nélson Semedo,pt POR,"DF,MF",Wolves,eng Premier League,29,1993,34.3,1849,1571,273,25,2,9,80,248,0,0,0,0,1474,5,42,Matches
2407,Vivaldo Semedo,pt POR,FW,Udinese,it Serie A,18,2005,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2408,Antoine Semenyo,gh GHA,FW,Bournemouth,eng Premier League,23,2000,23.4,647,632,11,0,5,3,45,11,0,0,0,0,452,4,26,Matches
2409,Marvin Senaya,tg TOG,"DF,MF",Strasbourg,fr Ligue 1,22,2001,23.8,1120,903,216,31,1,3,79,184,1,0,1,0,871,1,23,Matches
2410,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,26,1997,24.9,1297,1244,47,40,4,6,25,7,0,0,0,0,1005,6,17,Matches
2411,Stefano Sensi,it ITA,MF,Inter,it Serie A,27,1995,0.5,52,49,3,1,1,1,1,0,2,0,1,0,47,0,1,Matches
2412,Suat Serdar,de GER,MF,Hellas Verona,it Serie A,26,1997,18.4,602,570,29,23,0,12,9,2,0,0,0,0,445,3,19,Matches
