Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Matches
1591,Gianluca Mancini,it ITA,DF,Roma,it Serie A,27,1996,31.9,28,0.88,23,0,1,2,1,1,1,0.03,1,0,0,0,0,0,Matches
1592,Marco Mancosu,it ITA,"MF,FW",Cagliari,it Serie A,34,1988,1.7,7,4.04,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1593,Steve Mandanda,fr FRA,GK,Rennes,fr Ligue 1,38,1985,34.0,3,0.09,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1594,Christos Mandas,gr GRE,GK,Lazio,it Serie A,21,2001,8.0,1,0.12,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1595,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,es La Liga,29,1994,8.1,12,1.48,8,1,3,0,0,0,2,0.25,1,0,1,0,0,0,Matches
1596,Aïssa Mandi,dz ALG,DF,Villarreal,es La Liga,31,1991,12.4,15,1.21,15,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1597,Rolando Mandragora,it ITA,MF,Fiorentina,it Serie A,26,1997,17.6,35,1.98,23,6,3,3,0,0,8,0.45,5,1,1,1,0,0,Matches
1598,Orel Mangala,be BEL,MF,Nott'ham Forest,eng Premier League,25,1998,17.4,20,1.15,17,0,0,0,1,2,2,0.12,1,0,0,0,0,1,Matches
1599,Orel Mangala,be BEL,MF,Lyon,fr Ligue 1,25,1998,4.4,13,2.95,11,0,1,0,1,0,1,0.23,1,0,0,0,0,0,Matches
1600,Vito Mannone,it ITA,GK,Lille,fr Ligue 1,35,1988,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1601,Kostas Manolas,gr GRE,DF,Salernitana,it Serie A,32,1991,5.4,4,0.74,2,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1602,Javier Manquillo,es ESP,"DF,MF",Celta Vigo,es La Liga,29,1994,8.3,7,0.85,6,1,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
1603,Braydon Manu,gh GHA,MF,Darmstadt 98,de Bundesliga,26,1997,1.9,7,3.68,5,0,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1604,Benson Manuel,ao ANG,"MF,FW",Burnley,eng Premier League,26,1997,1.3,6,4.70,3,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1605,Faitout Maouassa,fr FRA,"DF,MF",Granada,es La Liga,25,1998,2.5,6,2.19,3,2,1,0,0,0,1,0.36,1,0,0,0,0,0,Matches
1606,Faitout Maouassa,fr FRA,"MF,DF",Lens,fr Ligue 1,25,1998,0.8,4,4.68,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1607,Marcão,br BRA,DF,Sevilla,es La Liga,27,1996,3.9,4,1.01,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
1608,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,29,1994,6.2,22,3.57,8,8,2,1,2,1,2,0.32,0,1,0,0,1,0,Matches
1609,Riccardo Marchizza,it ITA,DF,Frosinone,it Serie A,25,1998,12.8,14,1.10,11,1,0,0,1,1,4,0.31,3,0,0,0,0,1,Matches
1610,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,31,1992,25.2,35,1.39,32,1,0,1,0,1,1,0.04,1,0,0,0,0,0,Matches
1611,Óscar de Marcos,es ESP,DF,Athletic Club,es La Liga,34,1989,25.1,46,1.83,40,5,0,0,1,0,7,0.28,7,0,0,0,0,0,Matches
1612,Alberto Marí,es ESP,FW,Valencia,es La Liga,22,2001,3.1,8,2.62,6,0,0,1,1,0,3,0.98,1,0,0,1,1,0,Matches
1613,José Mari,es ESP,"MF,FW",Cádiz,es La Liga,35,1987,0.2,4,25.71,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1614,Pablo Marí,es ESP,DF,Monza,it Serie A,29,1993,29.1,22,0.76,18,1,0,1,1,1,1,0.03,1,0,0,0,0,0,Matches
1615,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,28,1995,14.7,5,0.34,4,0,0,0,0,1,1,0.07,1,0,0,0,0,0,Matches
1616,Mariano,do DOM,"FW,MF",Sevilla,es La Liga,29,1993,2.7,9,3.32,4,0,1,3,1,0,1,0.37,0,0,0,0,1,0,Matches
1617,Mirko Marić,hr CRO,FW,Monza,it Serie A,28,1995,3.2,7,2.20,6,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1618,Rafa Marín,es ESP,DF,Alavés,es La Liga,21,2002,27.1,18,0.66,16,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1619,Răzvan Marin,ro ROU,MF,Empoli,it Serie A,27,1996,20.2,68,3.37,39,22,1,4,1,1,6,0.30,4,2,0,0,0,0,Matches
1620,Diego Mariño,es ESP,GK,Almería,es La Liga,33,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1621,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,29,1994,19.6,9,0.46,7,0,0,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1622,Mika Mármol,es ESP,DF,Las Palmas,es La Liga,22,2001,35.3,20,0.57,17,0,0,0,1,2,1,0.03,1,0,0,0,0,0,Matches
1623,Omar Marmoush,eg EGY,"FW,MF",Eint Frankfurt,de Bundesliga,24,1999,25.6,75,2.93,40,5,10,6,12,2,12,0.47,5,1,2,2,2,0,Matches
1624,Marquinhos,br BRA,"FW,MF",Nantes,fr Ligue 1,20,2003,1.7,9,5.26,8,0,0,0,1,0,1,0.58,0,0,0,0,1,0,Matches
1625,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,29,1994,17.1,13,0.76,13,0,0,0,0,0,2,0.12,2,0,0,0,0,0,Matches
1626,Unai Marrero,es ESP,GK,Real Sociedad,es La Liga,21,2001,1.6,1,0.63,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1627,Agustín Martegani,ar ARG,MF,Salernitana,it Serie A,23,2000,8.1,19,2.34,16,1,0,0,1,1,2,0.25,2,0,0,0,0,0,Matches
1628,Eric Martel,de GER,MF,Köln,de Bundesliga,21,2002,27.3,43,1.58,34,1,0,4,4,0,3,0.11,1,0,0,1,1,0,Matches
1629,Roger Martí,es ESP,FW,Cádiz,es La Liga,32,1991,15.1,31,2.05,20,0,0,5,4,2,4,0.26,3,0,0,1,0,0,Matches
1630,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,27,1995,5.0,11,2.21,9,0,0,1,1,0,1,0.20,0,0,0,0,1,0,Matches
1631,Aarón Martín,es ESP,DF,Genoa,it Serie A,26,1997,15.3,33,2.16,20,12,1,0,0,0,2,0.13,2,0,0,0,0,0,Matches
1632,Iván Martín,es ESP,MF,Girona,es La Liga,24,1999,30.3,71,2.34,60,0,3,2,3,3,13,0.43,9,0,2,2,0,0,Matches
1633,Jon Martin,es ESP,DF,Real Sociedad,es La Liga,17,2006,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1634,Jonas Martin,fr FRA,MF,Brest,fr Ligue 1,33,1990,13.4,25,1.86,23,0,1,0,0,1,1,0.07,1,0,0,0,0,0,Matches
1635,Mario Martín,es ESP,MF,Real Madrid,es La Liga,19,2004,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1636,Gabriel Martinelli,br BRA,FW,Arsenal,eng Premier League,22,2001,22.4,92,4.10,63,6,12,8,1,2,11,0.49,7,1,1,2,0,0,Matches
1637,Tommaso Martinelli,it ITA,GK,Fiorentina,it Serie A,17,2006,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1638,Arnau Martinez,es ESP,DF,Girona,es La Liga,20,2003,13.8,24,1.74,23,1,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
1639,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,30,1992,33.5,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1640,Iñigo Martínez,es ESP,DF,Barcelona,es La Liga,32,1991,14.4,14,0.97,13,0,0,1,0,0,3,0.21,3,0,0,0,0,0,Matches
1641,Josep Martinez,es ESP,GK,Genoa,it Serie A,25,1998,36.0,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1642,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,25,1997,29.5,102,3.46,71,0,4,16,7,4,16,0.54,7,0,1,3,2,3,Matches
1643,Lisandro Martínez,ar ARG,DF,Manchester Utd,eng Premier League,25,1998,7.2,7,0.98,6,0,0,0,0,1,1,0.14,1,0,0,0,0,0,Matches
1644,Marc Martínez,es ESP,GK,Granada,es La Liga,33,1990,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1645,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,27,1996,25.5,39,1.53,31,3,0,4,1,0,5,0.20,4,0,0,1,0,0,Matches
1646,Adam Marušić,me MNE,DF,Lazio,it Serie A,30,1992,34.4,34,0.99,29,1,2,1,1,0,2,0.06,2,0,0,0,0,0,Matches
1647,Marvin,es ESP,"FW,DF",Las Palmas,es La Liga,23,2000,20.6,32,1.55,27,0,3,1,1,0,6,0.29,5,0,1,0,0,0,Matches
1648,Omar Mascarell,gq EQG,MF,Mallorca,es La Liga,30,1993,17.5,16,0.92,15,0,0,1,0,0,1,0.06,0,0,0,1,0,0,Matches
1649,Adam Masina,ma MAR,DF,Udinese,it Serie A,29,1994,0.7,2,2.86,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1650,Adam Masina,ma MAR,DF,Torino,it Serie A,29,1994,11.4,10,0.88,8,0,0,0,0,2,0,0.00,0,0,0,0,0,0,Matches
1651,Erhan Mašović,rs SRB,"DF,MF",Bochum,de Bundesliga,24,1998,24.7,17,0.69,12,0,0,4,1,0,1,0.04,1,0,0,0,0,0,Matches
1652,Han-Noah Massengo,fr FRA,"MF,DF",Burnley,eng Premier League,22,2001,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1653,Roberto Massimo,de GER,"FW,DF",Stuttgart,de Bundesliga,22,2000,0.9,1,1.07,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1654,Clinton Mata,ao ANG,DF,Lyon,fr Ligue 1,30,1992,24.7,31,1.26,26,0,1,2,2,0,4,0.16,3,0,0,1,0,0,Matches
1655,Jaime Mata,es ESP,"FW,MF",Getafe,es La Liga,34,1988,19.9,42,2.12,34,1,2,5,0,0,5,0.25,3,0,0,2,0,0,Matches
1656,Pape Matar Sarr,sn SEN,MF,Tottenham,eng Premier League,20,2002,23.0,52,2.26,43,0,0,3,2,4,7,0.30,6,0,0,1,0,0,Matches
1657,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,21,2002,1.1,2,1.78,2,0,0,0,0,0,1,0.89,1,0,0,0,0,0,Matches
1658,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,26,1997,25.4,65,2.56,48,0,5,6,4,2,12,0.47,8,0,1,1,2,0,Matches
1659,Nemanja Matić,rs SRB,MF,Rennes,fr Ligue 1,34,1988,11.4,29,2.54,23,1,1,1,2,1,2,0.18,1,0,0,0,1,0,Matches
1660,Nemanja Matić,rs SRB,MF,Lyon,fr Ligue 1,34,1988,13.9,23,1.65,21,0,2,0,0,0,3,0.22,3,0,0,0,0,0,Matches
1661,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,31,1991,8.7,8,0.92,8,0,0,0,0,0,1,0.12,1,0,0,0,0,0,Matches
1662,Alex Matos,eng ENG,MF,Chelsea,eng Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1663,Chrislain Matsima,fr FRA,DF,Clermont Foot,fr Ligue 1,21,2002,13.1,6,0.46,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1664,Chrislain Matsima,fr FRA,DF,Monaco,fr Ligue 1,21,2002,3.3,7,2.11,7,0,0,0,0,0,1,0.30,1,0,0,0,0,0,Matches
1665,Jean Mattéo Bahoya,fr FRA,"MF,FW",Eint Frankfurt,de Bundesliga,18,2005,2.0,6,3.03,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1666,Remi Matthews,eng ENG,GK,Crystal Palace,eng Premier League,29,1994,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1667,Alan Matturro,uy URU,DF,Genoa,it Serie A,18,2004,1.2,2,1.70,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1668,Azor Matusiwa,nl NED,MF,Reims,fr Ligue 1,25,1998,15.4,32,2.08,26,0,1,2,2,1,6,0.39,4,0,1,0,1,0,Matches
1669,Azor Matusiwa,nl NED,MF,Rennes,fr Ligue 1,25,1998,8.8,17,1.93,17,0,0,0,0,0,3,0.34,3,0,0,0,0,0,Matches
1670,Neal Maupay,fr FRA,FW,Brentford,eng Premier League,26,1996,14.7,40,2.72,31,0,2,6,0,1,5,0.34,5,0,0,0,0,0,Matches
1671,Neal Maupay,fr FRA,FW,Everton,eng Premier League,26,1996,1.2,3,2.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1672,Aïman Maurer,ma MAR,"MF,FW",Clermont Foot,fr Ligue 1,18,2004,0.6,1,1.61,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1673,Konstantinos Mavropanos,gr GRE,DF,West Ham,eng Premier League,25,1997,16.7,10,0.60,7,0,0,1,0,2,0,0.00,0,0,0,0,0,0,Matches
1674,Christian Mawissa,fr FRA,DF,Toulouse,fr Ligue 1,18,2005,12.4,15,1.21,12,0,1,1,0,1,1,0.08,1,0,0,0,0,0,Matches
1675,Philipp Max,de GER,DF,Eint Frankfurt,de Bundesliga,29,1993,15.0,34,2.27,24,6,2,2,0,0,4,0.27,3,0,0,1,0,0,Matches
1676,Eric Maxim Choupo-Moting,cm CMR,"MF,FW",Bayern Munich,de Bundesliga,34,1989,8.0,34,4.26,26,0,2,5,1,0,5,0.63,3,0,0,2,0,0,Matches
1677,Luís Maximiano,pt POR,GK,Almería,es La Liga,24,1999,33.0,4,0.12,2,2,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
1678,Noam Mayoka-Tika,be BEL,MF,Marseille,fr Ligue 1,19,2003,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1679,Borja Mayoral,es ESP,FW,Getafe,es La Liga,26,1997,23.9,54,2.26,43,0,7,1,3,0,6,0.25,2,0,3,0,1,0,Matches
1680,Senny Mayulu,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17,2006,3.6,9,2.50,8,0,1,0,0,0,1,0.28,1,0,0,0,0,0,Matches
1681,Youssef Maziz,fr FRA,"FW,MF",Metz,fr Ligue 1,25,1998,1.4,6,4.35,2,2,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1682,Noussair Mazraoui,ma MAR,DF,Bayern Munich,de Bundesliga,25,1997,13.3,36,2.71,30,1,2,1,0,2,7,0.53,7,0,0,0,0,0,Matches
1683,Luca Mazzitelli,it ITA,MF,Frosinone,it Serie A,27,1995,24.6,47,1.91,30,8,6,1,2,0,3,0.12,1,0,0,1,1,0,Matches
1684,Pasquale Mazzocchi,it ITA,DF,Salernitana,it Serie A,28,1995,14.1,30,2.12,26,1,0,2,1,0,2,0.14,2,0,0,0,0,0,Matches
1685,Pasquale Mazzocchi,it ITA,DF,Napoli,it Serie A,28,1995,4.8,7,1.48,6,0,0,1,0,0,1,0.21,1,0,0,0,0,0,Matches
1686,Kevin Mbabu,ch SUI,DF,Augsburg,de Bundesliga,28,1995,22.7,57,2.51,44,7,4,0,2,0,4,0.18,3,1,0,0,0,0,Matches
1687,Noah Mbamba,be BEL,MF,Leverkusen,de Bundesliga,18,2005,0.2,1,5.63,1,0,0,0,0,0,1,5.63,1,0,0,0,0,0,Matches
1688,Ethan Mbappé,fr FRA,"MF,DF",Paris S-G,fr Ligue 1,16,2006,0.5,1,1.87,1,0,0,0,0,0,1,1.87,1,0,0,0,0,0,Matches
1689,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,24,1998,24.0,98,4.09,69,0,20,3,6,0,20,0.83,12,0,4,1,3,0,Matches
1690,Malick Mbaye,sn SEN,"MF,FW",Metz,fr Ligue 1,19,2004,1.7,3,1.76,0,2,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1691,Mamadou Mbaye,sn SEN,DF,Cádiz,es La Liga,25,1998,3.2,1,0.31,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1692,Chancel Mbemba,cd COD,DF,Marseille,fr Ligue 1,28,1994,24.5,20,0.82,17,0,1,2,0,0,2,0.08,2,0,0,0,0,0,Matches
1693,Nolan Mbemba,cg CGO,MF,Le Havre,fr Ligue 1,28,1995,0.2,1,4.09,1,0,0,0,0,0,1,4.09,1,0,0,0,0,0,Matches
1694,Bryan Mbeumo,cm CMR,FW,Brentford,eng Premier League,23,1999,21.8,82,3.77,45,23,2,5,7,0,10,0.46,9,1,0,0,0,0,Matches
1695,Christ Mbondi,fr FRA,FW,Reims,fr Ligue 1,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1696,Jordi Mboula,es ESP,"FW,MF",Hellas Verona,it Serie A,24,1999,3.4,5,1.47,4,0,1,0,0,0,2,0.59,1,0,1,0,0,0,Matches
1697,Nathanael Mbuku,cd COD,FW,Augsburg,de Bundesliga,21,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1698,James Mcatee,eng ENG,"MF,FW",Sheffield Utd,eng Premier League,20,2002,20.2,60,2.97,45,4,5,4,2,0,3,0.15,3,0,0,0,0,0,Matches
1699,James Mcatee,eng ENG,MF,Manchester City,eng Premier League,20,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1700,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,27,1996,14.2,29,2.04,24,0,0,2,3,0,7,0.49,6,0,0,0,1,0,Matches
1701,James McConnell,eng ENG,MF,Liverpool,eng Premier League,18,2004,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1702,John McGinn,sct SCO,"MF,FW",Aston Villa,eng Premier League,28,1994,33.3,106,3.18,88,9,6,2,1,0,14,0.42,11,1,2,0,0,0,Matches
1703,Scott McKenna,sct SCO,DF,Nott'ham Forest,eng Premier League,26,1996,4.6,2,0.43,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1704,Weston McKennie,us USA,"MF,DF",Juventus,it Serie A,24,1998,28.8,82,2.84,64,9,2,2,3,2,9,0.31,8,0,0,1,0,0,Matches
1705,Dwight McNeil,eng ENG,"MF,FW",Everton,eng Premier League,23,1999,32.1,130,4.05,77,33,5,6,6,3,9,0.28,3,4,0,1,1,0,Matches
1706,Scott McTominay,sct SCO,"MF,FW",Manchester Utd,eng Premier League,26,1996,21.1,26,1.23,18,0,1,4,1,2,2,0.09,1,0,0,0,0,1,Matches
1707,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,24,1999,30.2,63,2.09,54,0,3,4,1,1,7,0.23,6,0,0,1,0,0,Matches
1708,Ben Mee,eng ENG,DF,Brentford,eng Premier League,33,1989,14.1,14,0.99,11,1,0,2,0,0,1,0.07,0,0,0,1,0,0,Matches
1709,Marvin Mehlem,de GER,MF,Darmstadt 98,de Bundesliga,25,1997,16.5,51,3.11,39,1,1,2,7,1,4,0.24,4,0,0,0,0,0,Matches
1710,Bamo Meïté,ci CIV,DF,Marseille,fr Ligue 1,21,2001,7.1,6,0.85,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1711,Bamo Meïté,ci CIV,DF,Lorient,fr Ligue 1,21,2001,1.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1712,Hannibal Mejbri,tn TUN,"MF,FW",Manchester Utd,eng Premier League,20,2003,1.5,6,4.06,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1713,Hannibal Mejbri,tn TUN,MF,Sevilla,es La Liga,20,2003,1.2,7,6.06,4,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1714,Óscar Melendo,es ESP,"MF,FW",Granada,es La Liga,25,1997,12.5,18,1.44,15,2,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches
1715,Gonzalo Melero,es ESP,"MF,FW",Almería,es La Liga,29,1994,12.3,35,2.86,27,1,1,1,4,1,3,0.24,1,0,1,1,0,0,Matches
1716,Birger Meling,no NOR,DF,Rennes,fr Ligue 1,28,1994,0.2,1,5.29,0,0,0,1,0,0,1,5.29,0,0,0,1,0,0,Matches
1717,Arthur Melo,br BRA,MF,Fiorentina,it Serie A,26,1996,22.1,72,3.27,59,6,2,0,2,3,11,0.50,8,0,1,0,1,1,Matches
1718,Memphis,nl NED,FW,Atlético Madrid,es La Liga,29,1994,9.9,37,3.73,21,3,7,4,2,0,3,0.30,2,0,0,0,1,0,Matches
1719,Houboulang Mendes,gw GNB,DF,Almería,es La Liga,25,1998,4.4,4,0.91,2,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1720,Nuno Mendes,pt POR,DF,Paris S-G,fr Ligue 1,21,2002,3.0,7,2.36,6,0,1,0,0,0,2,0.67,2,0,0,0,0,0,Matches
1721,Tomás Mendes,es ESP,MF,Alavés,es La Liga,18,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1722,Brais Méndez,es ESP,"MF,FW",Real Sociedad,es La Liga,26,1997,26.8,101,3.77,57,20,5,10,7,2,16,0.60,10,0,3,1,2,0,Matches
1723,Bruno Méndez,uy URU,DF,Granada,es La Liga,23,1999,14.8,13,0.88,12,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1724,Diego Méndez,es ESP,MF,Rayo Vallecano,es La Liga,19,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1725,Leonardo Mendicino,it ITA,MF,Atalanta,it Serie A,17,2006,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1726,Antoine Mendy,sn SEN,DF,Nice,fr Ligue 1,19,2004,4.6,7,1.51,5,1,0,0,1,0,1,0.22,0,1,0,0,0,0,Matches
1727,Benjamin Mendy,fr FRA,DF,Lorient,fr Ligue 1,29,1994,7.9,23,2.91,15,5,1,2,0,0,2,0.25,2,0,0,0,0,0,Matches
1728,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,28,1995,19.1,31,1.62,27,2,1,1,0,0,3,0.16,3,0,0,0,0,0,Matches
1729,Formose Mendy,sn SEN,DF,Lorient,fr Ligue 1,22,2001,14.0,10,0.72,8,0,0,1,0,1,1,0.07,1,0,0,0,0,0,Matches
1730,Nampalys Mendy,sn SEN,MF,Lens,fr Ligue 1,31,1992,11.7,23,1.97,19,0,1,1,0,2,5,0.43,3,0,0,1,0,1,Matches
1731,Teden Mengi,eng ENG,DF,Luton Town,eng Premier League,21,2002,27.4,14,0.51,11,0,2,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1732,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,25,1997,6.9,11,1.60,8,1,0,0,0,2,2,0.29,2,0,0,0,0,0,Matches
1733,Jorge Meré,es ESP,DF,Cádiz,es La Liga,26,1997,7.5,2,0.27,2,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
1734,Alex Meret,it ITA,GK,Napoli,it Serie A,26,1997,30.8,5,0.16,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1735,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,27,1996,27.6,65,2.36,51,0,0,5,7,2,8,0.29,6,0,0,0,1,1,Matches
1736,Quentin Merlin,fr FRA,DF,Marseille,fr Ligue 1,21,2002,7.8,23,2.95,13,7,1,2,0,0,2,0.26,2,0,0,0,0,0,Matches
1737,Quentin Merlin,fr FRA,DF,Nantes,fr Ligue 1,21,2002,14.3,44,3.09,36,4,0,3,0,1,5,0.35,3,1,0,1,0,0,Matches
1738,Junior Messias,br BRA,"MF,DF",Genoa,it Serie A,32,1991,11.7,42,3.59,26,4,2,4,6,0,5,0.43,3,0,0,1,1,0,Matches
1739,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,31,1991,6.5,11,1.69,8,1,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1740,Bastien Meupiyou,fr FRA,DF,Nantes,fr Ligue 1,17,2006,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1741,Alexander Meyer,de GER,GK,Dortmund,de Bundesliga,32,1991,7.7,1,0.13,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1742,Omenuke Mfulu,cd COD,"MF,FW",Las Palmas,es La Liga,29,1994,0.9,2,2.25,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1743,Lucas Michal,fr FRA,FW,Monaco,fr Ligue 1,18,2005,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1744,Sven Michel,de GER,"FW,MF",Augsburg,de Bundesliga,33,1990,6.5,16,2.47,13,0,1,1,0,1,3,0.46,3,0,0,0,0,0,Matches
1745,Miguel,es ESP,"FW,MF",Alavés,es La Liga,23,1999,0.7,1,1.38,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1746,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,22,2000,19.4,58,2.99,31,3,12,6,6,0,8,0.41,4,0,4,0,0,0,Matches
1747,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,25,1997,27.9,23,0.82,18,1,0,2,2,0,1,0.04,1,0,0,0,0,0,Matches
1748,Lewis Miley,eng ENG,MF,Newcastle Utd,eng Premier League,17,2006,13.4,31,2.32,24,0,2,3,0,2,5,0.37,4,0,0,0,0,1,Matches
1749,Arkadiusz Milik,pl POL,FW,Juventus,it Serie A,29,1994,10.2,37,3.62,24,0,1,7,4,1,6,0.59,2,0,0,3,0,1,Matches
1750,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,26,1997,36.0,5,0.14,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1751,Éder Militão,br BRA,DF,Real Madrid,es La Liga,25,1998,5.5,2,0.36,2,0,0,0,0,0,1,0.18,1,0,0,0,0,0,Matches
1752,Luis Milla,es ESP,MF,Getafe,es La Liga,28,1994,23.5,76,3.23,42,27,0,1,2,4,5,0.21,2,3,0,0,0,0,Matches
1753,Enzo Millot,fr FRA,"MF,FW",Stuttgart,de Bundesliga,21,2002,24.9,82,3.29,63,1,8,5,4,1,11,0.44,7,0,2,1,1,0,Matches
1754,James Milner,eng ENG,"DF,MF",Brighton,eng Premier League,37,1986,8.6,24,2.79,20,4,0,0,0,0,2,0.23,0,2,0,0,0,0,Matches
1755,Jovan Milošević,rs SRB,"FW,MF",Stuttgart,de Bundesliga,18,2005,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1756,Marko Milovanović,rs SRB,"FW,MF",Almería,es La Liga,19,2003,3.4,5,1.46,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
