Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MainPos,MP,Starts,Min,90s,CrdY,CrdR,Gls,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,xG,npxG,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG,PK,PKatt,Ast,KP,xAG,xA,A-xAG,PPA,CrsPA,Touches,Att 3rd_possession,Att Pen,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,PrgC,PrgDist_possession,CPA,Mis,Dis,PrgR,PrgC_possession,1/3_possession,Cmp,Att_passing,Cmp%,PrgP,Fls,Fld,Recov,Won,Lost_misc,Won%,Min%,Compl,Subs,PPM,onG,onGA,+/-,+/-90,onxG,onxGA,xG+/-,xG+/-90
534,Samuel Chukwueze,ng NGA,FW,Milan,it Serie A,24.0,1999.0,FW,24,12,1017,11.3,1,0,1,28.0,8.0,28.6,2.48,0.71,0.04,0.13,17.7,0.0,1.7,1.7,1.7,1.7,0.06,-0.7,-0.7,0,0,3,20,2.3,2.7,0.7,23,1,577,278,59,62,21,33.9,34,54.8,408,52,1337,24,29,15,135,52,27,330,421,78.4,51,7.0,12.0,59.0,9.0,17.0,34.6,29.7,2.0,12.0,2.08,25.0,17.0,8.0,0.71,22.0,15.4,6.6,0.58
1822,Samuele Mulattieri,it ITA,"FW,MF",Sassuolo,it Serie A,22.0,2000.0,FW,27,1,462,5.1,1,0,0,13.0,5.0,38.5,2.53,0.97,0.0,0.0,11.5,0.0,1.6,1.6,1.6,1.6,0.12,-1.6,-1.6,0,0,0,6,0.3,0.5,-0.3,0,0,188,77,21,16,4,25.0,8,50.0,101,8,240,7,20,13,38,8,8,81,116,69.8,1,7.0,5.0,21.0,23.0,35.0,39.7,13.5,0.0,26.0,0.59,6.0,18.0,-12.0,-2.34,7.6,11.8,-4.2,-0.82
2181,Sandro Ramírez,es ESP,FW,Las Palmas,es La Liga,28.0,1995.0,FW,27,21,1808,20.1,3,0,1,51.0,18.0,35.3,2.54,0.9,0.02,0.06,21.7,5.0,3.7,3.0,3.7,3.0,0.06,-2.7,-2.0,0,1,3,32,2.6,3.0,0.4,25,4,901,515,81,54,22,40.7,25,46.3,543,61,1302,30,65,23,209,61,26,516,690,74.8,54,20.0,36.0,60.0,7.0,11.0,38.9,52.9,4.0,6.0,0.74,15.0,25.0,-10.0,-0.5,15.5,30.0,-14.5,-0.72
488,Santiago Castro,ar ARG,FW,Bologna,it Serie A,18.0,2004.0,FW,8,2,242,2.7,1,0,1,7.0,3.0,42.9,2.6,1.12,0.14,0.33,19.6,0.0,1.0,1.0,1.0,1.0,0.14,0.0,0.0,0,0,1,1,0.5,0.0,0.5,0,0,76,30,8,3,2,66.7,1,33.3,51,1,62,0,9,3,15,1,2,43,52,82.7,1,7.0,7.0,4.0,5.0,7.0,41.7,7.1,1.0,6.0,1.5,4.0,2.0,2.0,0.74,5.2,2.5,2.7,1.0
946,Santiago García,es ESP,FW,Getafe,es La Liga,21.0,2001.0,FW,1,0,25,0.3,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.1,0.0,2,0,16,12,0,3,0,0.0,3,100.0,11,1,29,0,1,0,1,1,1,6,7,85.7,2,1.0,1.0,5.0,0.0,0.0,,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,-0.03
168,Sardar Azmoun,ir IRN,"FW,MF",Roma,it Serie A,28.0,1995.0,FW,23,3,585,6.5,4,0,3,16.0,7.0,43.8,2.46,1.08,0.19,0.43,13.1,0.0,2.9,2.9,2.9,2.9,0.2,0.1,0.1,0,0,0,8,1.4,0.5,-1.4,4,1,232,101,29,13,4,30.8,7,53.8,138,5,206,1,17,10,35,5,9,108,156,69.2,14,8.0,11.0,19.0,13.0,15.0,46.4,17.1,1.0,20.0,1.61,18.0,6.0,12.0,1.85,13.9,8.1,5.8,0.89
20,Sargis Adamyan,am ARM,"FW,MF",Köln,de Bundesliga,30.0,1993.0,FW,20,8,801,8.9,2,0,1,31.0,13.0,41.9,3.48,1.46,0.03,0.08,12.4,0.0,4.1,4.1,4.1,4.1,0.13,-3.1,-3.1,0,0,2,12,2.0,1.1,0.0,3,0,312,136,52,18,7,38.9,10,55.6,162,15,344,5,27,17,42,15,9,132,189,69.8,18,18.0,13.0,30.0,14.0,37.0,27.5,26.2,1.0,12.0,0.8,9.0,21.0,-12.0,-1.35,11.8,16.5,-4.6,-0.52
1281,Sasa Kalajdzic,at AUT,FW,Wolves,eng Premier League,26.0,1997.0,FW,16,6,491,1.8,0,0,2,4.0,2.0,50.0,1.3599999999999999,0.68,0.25,0.5,11.2,0.0,1.1,1.1,1.1,1.1,0.26,0.9,0.9,0,0,1,4,1.0,0.3,-1.0,2,0,88,24,7,1,1,66.65,0,33.35,46,1,48,0,2,5,9,1,1,38,60,70.25,5,6.0,4.0,4.0,8.0,4.0,55.85,7.75,0.0,10.0,1.3450000000000002,6.0,2.0,4.0,1.3599999999999999,5.5,2.7,2.8,1.5
276,Saïd Benrahma,dz ALG,"FW,MF",West Ham,eng Premier League,27.0,1995.0,FW,25,15,1390,6.9,3,0,3,18.0,5.0,31.9,2.7649999999999997,0.89,0.06,0.165,19.8,0.0,1.8,1.0,1.8,1.0,0.06,-1.8,-1.0,0,1,4,11,1.4,0.8,-0.4,11,2,355,168,35,38,14,44.099999999999994,21,50.5,238,28,790,15,14,8,70,28,17,193,257,71.65,28,5.0,6.0,43.0,1.0,5.0,11.5,21.65,1.0,8.0,1.975,12.0,8.0,4.0,0.22999999999999998,10.1,13.0,-2.9,-0.43
2139,Sebastian Polter,de GER,FW,Darmstadt 98,de Bundesliga,32.0,1991.0,FW,9,4,446,5.0,0,0,0,10.0,3.0,30.0,2.02,0.61,0.0,0.0,11.9,0.0,1.0,1.0,1.0,1.0,0.1,-1.0,-1.0,0,0,1,3,0.6,0.5,0.4,2,1,161,73,23,5,2,40.0,3,60.0,80,5,78,1,16,7,26,5,1,65,112,58.0,13,9.0,10.0,7.0,20.0,14.0,58.8,14.6,1.0,5.0,0.33,4.0,12.0,-8.0,-1.61,5.0,12.1,-7.1,-1.43
92,Selim Amallah,ma MAR,"FW,MF",Valencia,es La Liga,26.0,1996.0,FW,20,7,604,6.7,5,1,0,11.0,4.0,36.4,1.64,0.6,0.0,0.0,21.9,0.0,0.4,0.4,0.4,0.4,0.04,-0.4,-0.4,0,0,1,4,0.3,0.3,0.7,3,0,293,117,16,42,18,42.9,15,35.7,172,7,358,2,29,15,36,7,13,120,164,73.2,21,21.0,24.0,36.0,11.0,15.0,42.3,17.7,1.0,13.0,1.45,4.0,6.0,-2.0,-0.3,4.3,7.1,-2.8,-0.41
1680,Senny Mayulu,fr FRA,"FW,MF",Paris S-G,fr Ligue 1,17.0,2006.0,FW,8,3,324,3.6,0,0,0,3.0,0.0,0.0,0.83,0.0,0.0,,23.4,0.0,0.1,0.1,0.1,0.1,0.05,-0.1,-0.1,0,0,1,6,0.5,0.5,0.5,7,3,221,111,17,10,5,50.0,5,50.0,179,4,367,3,14,3,38,4,3,145,175,82.9,11,8.0,3.0,21.0,0.0,0.0,,10.6,0.0,5.0,2.13,8.0,4.0,4.0,1.11,6.7,3.4,3.3,0.93
984,Serge Gnabry,de GER,"FW,MF",Bayern Munich,de Bundesliga,28.0,1995.0,FW,10,5,432,4.8,0,0,3,17.0,6.0,35.3,3.54,1.25,0.18,0.5,12.9,0.0,2.4,2.4,2.4,2.4,0.15,0.6,0.6,0,0,1,9,1.2,2.0,-0.2,13,0,272,135,34,12,6,50.0,6,50.0,152,23,577,12,11,3,49,23,9,180,214,84.1,23,6.0,3.0,26.0,3.0,2.0,60.0,14.1,0.0,5.0,1.6,15.0,6.0,9.0,1.87,12.5,4.3,8.2,1.7
1044,Sergi Guardiola,es ESP,"FW,MF",Cádiz,es La Liga,32.0,1991.0,FW,22,1,495,5.5,1,0,1,14.0,5.0,35.7,2.55,0.91,0.07,0.2,16.9,0.0,1.8,1.8,1.8,1.8,0.13,-0.8,-0.8,0,0,1,4,0.8,0.8,0.2,2,2,281,123,14,14,7,50.0,6,42.9,193,10,272,2,12,10,32,10,7,148,209,70.8,19,18.0,22.0,27.0,5.0,10.0,33.3,14.5,0.0,21.0,0.73,6.0,7.0,-1.0,-0.18,6.7,8.1,-1.3,-0.24
438,Sergio Camello,es ESP,FW,Rayo Vallecano,es La Liga,22.0,2001.0,FW,31,20,1661,18.5,3,0,3,33.0,13.0,39.4,1.79,0.7,0.09,0.23,15.6,0.0,4.5,4.5,4.5,4.5,0.14,-1.5,-1.5,0,0,1,20,1.3,1.3,-0.3,12,0,580,265,62,49,16,32.7,31,63.3,327,22,637,10,53,26,79,22,20,273,380,71.8,41,18.0,11.0,60.0,16.0,40.0,28.6,48.6,1.0,11.0,0.94,12.0,27.0,-15.0,-0.81,20.7,21.8,-1.1,-0.06
997,Sergio Gómez,es ESP,"FW,MF",Manchester City,eng Premier League,22.0,2000.0,FW,6,0,53,0.6,0,0,0,2.0,0.0,0.0,3.4,0.0,0.0,,15.4,0.0,0.2,0.2,0.2,0.2,0.12,-0.2,-0.2,0,0,1,1,0.2,0.2,0.8,2,1,59,30,3,2,2,100.0,0,0.0,38,4,112,1,0,0,4,4,0,46,54,85.2,2,2.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,6.0,3.0,3.0,2.0,1.0,1.7,1.7,1.5,0.2,0.3
2247,Sergio Rodelas,es ESP,"FW,DF",Granada,es La Liga,18.0,2004.0,FW,3,2,122,1.4,0,0,0,2.0,0.0,0.0,1.48,0.0,0.0,,27.3,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0,0,1,2,1.1,0.8,-0.1,1,1,53,24,6,6,2,33.3,3,50.0,25,3,74,1,8,1,5,3,3,27,33,81.8,1,2.0,1.0,7.0,0.0,2.0,0.0,3.6,0.0,1.0,0.0,1.0,4.0,-3.0,-2.21,1.8,3.0,-1.2,-0.9
1063,Serhou Guirassy,gn GUI,FW,Stuttgart,de Bundesliga,27.0,1996.0,FW,28,25,2208,24.5,0,0,28,88.0,40.0,45.5,3.59,1.63,0.27,0.6,14.5,3.0,20.8,17.6,20.8,17.6,0.2,7.2,6.4,4,4,3,53,6.6,5.4,-3.6,25,0,1064,453,156,41,16,39.0,21,51.2,626,32,950,19,71,38,183,32,19,629,777,81.0,56,18.0,55.0,39.0,65.0,55.0,54.2,72.2,15.0,3.0,2.39,59.0,24.0,35.0,1.43,50.3,27.3,23.0,0.94
1898,Shamar Nicholson,jm JAM,FW,Clermont Foot,fr Ligue 1,26.0,1997.0,FW,26,17,1484,16.5,2,0,4,38.0,17.0,44.7,2.3,1.03,0.08,0.18,15.9,1.0,5.9,4.4,5.9,4.4,0.12,-1.9,-1.4,1,2,3,18,1.1,1.0,1.9,6,0,536,223,74,26,8,30.8,17,65.4,378,18,646,14,33,18,110,18,16,272,386,70.5,33,20.0,26.0,36.0,47.0,60.0,43.9,48.5,5.0,9.0,0.81,12.0,28.0,-16.0,-0.97,16.9,33.5,-16.5,-1.0
175,Shavy Babicka,ga GAB,"FW,MF",Toulouse,fr Ligue 1,23.0,2000.0,FW,12,4,373,4.1,0,0,1,8.0,4.0,50.0,1.93,0.97,0.13,0.25,18.7,0.0,0.6,0.6,0.6,0.6,0.07,0.4,0.4,0,0,0,2,0.1,0.4,-0.1,7,3,182,104,12,15,6,40.0,9,60.0,132,17,379,6,13,3,64,17,4,77,127,60.6,8,5.0,4.0,18.0,5.0,6.0,45.5,12.2,1.0,8.0,1.58,7.0,8.0,-1.0,-0.24,5.1,3.6,1.5,0.37
247,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,de Bundesliga,28.0,1995.0,FW,26,15,1416,7.2,1,0,2,16.0,4.0,33.95,2.34,0.805,0.05,0.11,20.5,1.0,0.8,0.8,0.8,0.8,0.05,-0.8,-0.8,0,0,3,12,1.8,1.6,-0.8,12,7,347,208,24,14,6,46.45,8,47.3,198,32,737,7,14,4,73,32,17,183,280,64.4,20,6.0,5.0,48.0,0.0,8.0,14.7,21.8,1.0,4.0,1.01,6.0,17.0,-11.0,-0.24,9.6,12.1,-2.5,-0.35
913,Shiō Fukuda,jp JPN,"FW,MF",Gladbach,de Bundesliga,19.0,2004.0,FW,5,0,36,0.4,0,0,0,2.0,0.0,0.0,5.0,0.0,0.0,,8.1,0.0,0.2,0.2,0.2,0.2,0.08,-0.2,-0.2,0,0,0,1,0.0,0.0,0.0,0,0,15,9,5,1,1,100.0,0,0.0,8,0,4,0,1,3,2,0,0,3,6,50.0,0,1.0,0.0,2.0,3.0,4.0,42.9,1.2,0.0,5.0,0.2,0.0,2.0,-2.0,-5.0,0.5,1.5,-1.0,-2.4
2755,Shon Weissman,il ISR,"FW,DF",Salernitana,it Serie A,27.0,1996.0,FW,16,5,576,5.5,0,0,1,6.0,1.0,8.35,1.0950000000000002,0.09,0.085,1.0,11.2,0.0,1.0,1.0,1.0,1.0,0.17,0.0,0.0,0,0,0,2,0.1,0.1,-0.1,0,0,118,45,10,2,0,25.0,1,50.0,61,0,43,0,10,5,22,0,1,49,67,75.0,4,3.0,10.0,13.0,6.0,15.0,22.65,8.4,0.0,6.0,0.29000000000000004,5.0,14.0,-9.0,-0.2699999999999999,4.2,13.0,-8.7,-1.59
1307,Silas Katompa,cd COD,"FW,MF",Stuttgart,de Bundesliga,24.0,1998.0,FW,27,8,900,10.0,0,0,5,23.0,8.0,34.8,2.3,0.8,0.22,0.63,13.4,0.0,5.7,4.9,5.7,4.9,0.21,-0.7,0.1,0,1,2,15,2.3,1.7,-0.3,15,0,425,248,67,76,38,50.0,31,40.8,327,49,1176,21,45,20,130,49,29,210,279,75.3,25,13.0,15.0,37.0,5.0,11.0,31.3,29.4,0.0,19.0,2.15,30.0,10.0,20.0,2.0,27.6,10.4,17.2,1.72
1926,Simeon Nwankwo,ng NGA,FW,Salernitana,it Serie A,31.0,1992.0,FW,15,6,686,7.6,0,0,3,13.0,7.0,53.8,1.71,0.92,0.23,0.43,10.6,0.0,2.7,2.7,2.7,2.7,0.21,0.3,0.3,0,0,0,5,0.6,0.4,-0.6,1,0,219,94,34,2,1,50.0,1,50.0,122,6,89,6,31,19,39,6,3,83,133,62.4,7,11.0,17.0,13.0,24.0,41.0,36.9,20.1,2.0,9.0,0.4,10.0,13.0,-3.0,-0.39,6.4,14.8,-8.4,-1.1
24,Simon Adingra,ci CIV,FW,Brighton,eng Premier League,21.0,2002.0,FW,31,25,2222,24.7,3,0,6,52.0,22.0,42.3,2.11,0.89,0.12,0.27,15.9,0.0,4.3,4.3,4.3,4.3,0.08,1.7,1.7,0,0,1,33,3.7,3.5,-2.7,33,11,1159,627,153,123,50,40.7,64,52.0,773,111,2996,63,48,28,278,111,48,634,840,75.5,50,29.0,19.0,118.0,8.0,12.0,40.0,65.0,10.0,6.0,1.19,34.0,38.0,-4.0,-0.16,33.9,35.9,-2.0,-0.08
806,Simon Elisor,fr FRA,FW,Metz,fr Ligue 1,24.0,1999.0,FW,14,9,767,8.5,1,0,1,13.0,6.0,46.2,1.53,0.7,0.08,0.17,16.7,0.0,2.3,1.5,2.3,1.5,0.11,-1.3,-0.5,0,1,0,10,0.9,0.4,-0.9,2,0,260,117,33,18,5,27.8,12,66.7,167,9,193,5,28,23,43,9,8,111,157,70.7,14,17.0,16.0,20.0,35.0,47.0,42.7,25.1,2.0,5.0,1.07,8.0,13.0,-5.0,-0.59,8.4,12.2,-3.8,-0.45
2841,Simon Zoller,de GER,"FW,MF",Bochum,de Bundesliga,32.0,1991.0,FW,1,0,45,0.5,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,10,1,0,0,0,,0,,2,0,0,0,1,0,0,0,0,5,8,62.5,0,1.0,0.0,1.0,1.0,0.0,100.0,1.5,0.0,1.0,0.0,0.0,3.0,-3.0,-6.0,0.2,1.8,-1.6,-3.14
2691,Simone Verdi,it ITA,FW,Torino,it Serie A,31.0,1992.0,FW,1,0,4,0.0,0,0,0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0,0,1,0.1,0.0,-0.1,0,0,2,1,0,0,0,,0,,0,0,0,0,0,0,0,0,0,1,1,100.0,0,0.0,0.0,0.0,0.0,0.0,,0.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,3.63
757,Siriné Doucouré,ml MLI,FW,Lorient,fr Ligue 1,21.0,2002.0,FW,11,5,423,4.7,2,0,1,9.0,5.0,55.6,1.91,1.06,0.11,0.2,12.6,0.0,0.9,0.9,0.9,0.9,0.1,0.1,0.1,0,0,3,10,1.3,0.6,1.7,1,0,181,89,35,25,13,52.0,11,44.0,122,14,315,12,30,10,35,14,7,71,94,75.5,5,10.0,6.0,8.0,17.0,24.0,41.5,13.8,0.0,6.0,0.64,8.0,7.0,1.0,0.21,5.2,7.2,-2.0,-0.42
723,Sofiane Diop,fr FRA,FW,Nice,fr Ligue 1,23.0,2000.0,FW,10,6,499,5.5,0,0,0,14.0,6.0,42.9,2.53,1.08,0.0,0.0,20.7,2.0,1.2,1.2,1.2,1.2,0.09,-1.2,-1.2,0,0,0,8,0.8,0.9,-0.8,7,2,249,118,16,22,6,27.3,16,72.7,190,20,589,6,15,9,43,20,18,143,176,81.3,17,9.0,12.0,28.0,1.0,4.0,20.0,16.3,0.0,4.0,2.2,7.0,3.0,4.0,0.72,8.0,4.7,3.3,0.6
1608,Solly March,eng ENG,"FW,DF",Brighton,eng Premier League,29.0,1994.0,FW,7,7,554,6.2,1,0,3,14.0,6.0,42.9,2.27,0.97,0.21,0.5,16.6,1.0,2.0,2.0,2.0,2.0,0.14,1.0,1.0,0,0,1,7,1.0,1.0,0.0,7,0,336,145,18,18,8,44.4,8,44.4,198,14,491,3,8,10,44,14,7,203,261,77.8,24,12.0,8.0,36.0,6.0,4.0,60.0,16.2,2.0,0.0,1.43,13.0,11.0,2.0,0.32,11.3,10.0,1.2,0.2
1137,Son Heung-min,kr KOR,FW,Tottenham,eng Premier League,31.0,1992.0,FW,35,34,2934,32.6,1,0,17,83.0,38.0,45.8,2.55,1.17,0.18,0.39,15.5,0.0,12.0,10.4,12.0,10.4,0.13,5.0,4.6,2,2,10,68,11.8,8.3,-1.8,65,2,1354,823,212,92,39,42.4,47,51.1,927,119,2989,64,55,41,325,119,44,887,1075,82.5,139,12.0,39.0,80.0,5.0,16.0,23.8,85.8,19.0,1.0,1.74,63.0,51.0,12.0,0.37,59.4,53.9,5.4,0.17
1270,Sory Kaba,gn GUI,FW,Las Palmas,es La Liga,28.0,1995.0,FW,17,9,720,8.0,2,0,1,13.0,1.0,7.7,1.62,0.12,0.08,1.0,17.1,0.0,1.5,1.5,1.5,1.5,0.11,-0.5,-0.5,0,0,1,6,0.3,0.4,0.7,1,0,272,119,33,22,11,50.0,11,50.0,163,7,211,3,48,14,36,7,7,111,158,70.3,12,16.0,15.0,17.0,31.0,36.0,46.3,21.1,2.0,8.0,1.06,3.0,11.0,-8.0,-1.0,5.7,13.3,-7.6,-0.95
1776,Stefan Mitrović,rs SRB,"FW,MF",Hellas Verona,it Serie A,20.0,2002.0,FW,10,4,391,4.3,0,0,0,7.0,1.0,14.3,1.61,0.23,0.0,0.0,15.1,0.0,0.4,0.4,0.4,0.4,0.06,-0.4,-0.4,0,0,0,3,0.1,0.2,-0.1,2,1,164,69,10,14,6,42.9,6,42.9,101,13,383,2,13,4,24,13,8,77,105,73.3,15,10.0,6.0,16.0,4.0,18.0,18.2,11.4,0.0,6.0,1.2,5.0,4.0,1.0,0.23,4.5,5.7,-1.2,-0.27
2593,Steffen Tigges,de GER,FW,Köln,de Bundesliga,25.0,1998.0,FW,25,6,727,8.1,0,0,3,22.0,9.0,40.9,2.72,1.11,0.14,0.33,13.0,0.0,2.6,2.6,2.6,2.6,0.16,0.4,0.4,0,0,0,10,1.6,0.7,-1.6,5,0,295,102,35,8,4,50.0,4,50.0,146,9,235,2,19,9,48,9,5,118,203,58.1,10,7.0,8.0,25.0,38.0,41.0,48.1,23.8,1.0,19.0,0.88,9.0,10.0,-1.0,-0.12,12.7,13.4,-0.8,-0.09
2417,Stephan El Shaarawy,it ITA,"FW,DF",Roma,it Serie A,30.0,1992.0,FW,33,19,1738,19.3,2,0,3,40.0,10.0,25.0,2.07,0.52,0.08,0.3,19.1,1.0,2.5,2.5,2.5,2.5,0.06,0.5,0.5,0,0,4,20,2.3,1.8,1.7,12,5,843,328,60,54,22,40.7,27,50.0,545,46,1574,22,27,17,131,46,29,545,662,82.3,44,14.0,28.0,83.0,9.0,15.0,37.5,50.8,5.0,14.0,1.58,36.0,26.0,10.0,0.52,26.5,22.6,3.9,0.2
1814,Steve Mounié,bj BEN,FW,Brest,fr Ligue 1,28.0,1994.0,FW,32,20,1769,19.7,2,1,6,60.0,25.0,41.7,3.05,1.27,0.1,0.24,11.4,0.0,8.9,8.9,8.9,8.9,0.15,-2.9,-2.9,0,0,2,21,2.1,1.4,-0.1,9,3,673,316,119,18,11,61.1,7,38.9,415,22,717,6,58,17,111,22,23,282,454,62.1,25,43.0,25.0,43.0,137.0,94.0,59.3,57.8,5.0,12.0,1.72,33.0,24.0,9.0,0.46,28.3,22.5,5.8,0.29
1894,Steve Ngoura,fr FRA,"FW,MF",Le Havre,fr Ligue 1,18.0,2005.0,FW,12,1,223,2.5,0,0,0,7.0,2.0,28.6,2.83,0.81,0.0,0.0,16.8,0.0,0.5,0.5,0.5,0.5,0.07,-0.5,-0.5,0,0,1,1,0.1,0.2,0.9,2,0,83,41,12,4,3,75.0,1,25.0,62,3,100,1,12,2,19,3,3,33,50,66.0,9,6.0,1.0,12.0,3.0,10.0,23.1,7.3,0.0,11.0,0.67,2.0,4.0,-2.0,-0.81,2.5,4.6,-2.1,-0.86
2421,Steven Shpendi,al ALB,"FW,MF",Empoli,it Serie A,20.0,2003.0,FW,12,4,411,4.6,0,0,0,7.0,3.0,42.9,1.53,0.66,0.0,0.0,16.8,0.0,0.4,0.4,0.4,0.4,0.06,-0.4,-0.4,0,0,1,5,0.5,0.2,0.5,3,0,125,58,20,8,2,25.0,5,62.5,80,3,103,2,20,9,32,3,1,57,76,75.0,6,12.0,13.0,13.0,3.0,18.0,14.3,12.0,0.0,8.0,0.67,3.0,8.0,-5.0,-1.09,5.7,6.0,-0.3,-0.06
120,Stredair Appuah,fr FRA,"FW,MF",Nantes,fr Ligue 1,19.0,2004.0,FW,4,0,84,0.9,0,0,0,4.0,0.0,0.0,4.29,0.0,0.0,,23.3,0.0,0.4,0.4,0.4,0.4,0.11,-0.4,-0.4,0,0,0,0,0.0,0.0,0.0,0,0,42,15,3,6,4,66.7,2,33.3,27,3,92,1,4,1,2,3,1,14,23,60.9,0,1.0,0.0,4.0,1.0,0.0,100.0,2.7,0.0,4.0,0.75,0.0,5.0,-5.0,-5.36,1.1,3.5,-2.4,-2.52
1744,Sven Michel,de GER,"FW,MF",Augsburg,de Bundesliga,33.0,1990.0,FW,22,5,583,6.5,2,0,2,12.0,5.0,41.7,1.85,0.77,0.08,0.2,20.7,0.0,2.4,0.8,2.4,0.8,0.07,-0.4,0.2,1,2,1,10,0.8,0.8,0.2,11,4,248,133,39,22,10,45.5,11,50.0,135,6,204,4,22,11,44,6,3,97,173,56.1,14,12.0,4.0,22.0,18.0,30.0,37.5,19.1,0.0,17.0,1.09,12.0,15.0,-3.0,-0.46,12.7,12.8,-0.1,-0.02
1158,Sydney van Hooijdonk,nl NED,FW,Bologna,it Serie A,23.0,2000.0,FW,9,2,212,2.4,0,0,0,5.0,1.0,20.0,2.12,0.42,0.0,0.0,18.1,1.0,0.6,0.6,0.6,0.6,0.12,-0.6,-0.6,0,0,0,2,0.1,0.0,-0.1,0,0,56,21,7,2,2,100.0,0,0.0,22,1,15,0,4,3,9,1,0,28,36,77.8,2,6.0,2.0,3.0,5.0,12.0,29.4,6.2,0.0,7.0,1.0,2.0,2.0,0.0,0.0,2.3,2.5,-0.2,-0.07
2367,Sávio,br BRA,"FW,MF",Girona,es La Liga,19.0,2004.0,FW,37,35,2976,33.1,5,0,9,45.0,20.0,44.4,1.36,0.6,0.2,0.45,16.6,0.0,6.1,6.1,6.1,6.1,0.13,2.9,2.9,0,0,10,52,7.9,9.9,2.1,60,14,1490,878,158,236,104,44.1,90,38.1,1096,181,5124,80,98,49,372,181,93,812,1064,76.3,93,30.0,66.0,171.0,4.0,13.0,23.5,87.0,15.0,2.0,2.11,74.0,39.0,35.0,1.06,62.5,46.4,16.2,0.49
1093,Sébastien Haller,ci CIV,FW,Dortmund,de Bundesliga,29.0,1994.0,FW,14,5,396,4.4,2,0,0,7.0,2.0,28.6,1.59,0.45,0.0,0.0,10.7,0.0,0.9,0.9,0.9,0.9,0.13,-0.9,-0.9,0,0,1,5,0.7,0.9,0.3,1,0,161,68,24,5,4,80.0,1,20.0,77,11,175,2,10,4,34,11,4,78,115,67.8,11,8.0,10.0,10.0,19.0,21.0,47.5,12.9,0.0,9.0,2.0,6.0,5.0,1.0,0.23,8.2,5.4,2.8,0.64
164,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,25.0,1997.0,FW,20,12,1042,11.6,2,0,6,22.0,11.0,50.0,1.9,0.95,0.27,0.55,11.5,0.0,4.7,4.7,4.7,4.7,0.22,1.3,1.3,0,0,3,10,1.7,0.9,1.3,3,0,294,118,43,16,8,50.0,7,43.8,168,8,320,6,38,11,45,8,6,127,175,72.6,14,9.0,16.0,33.0,21.0,48.0,30.4,30.5,1.0,8.0,1.05,17.0,21.0,-4.0,-0.35,13.1,16.2,-3.0,-0.26
1393,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,es La Liga,22.0,2001.0,FW,30,24,2150,23.9,1,0,7,46.0,21.0,45.7,1.93,0.88,0.15,0.33,17.5,2.0,3.5,3.5,3.5,3.5,0.08,3.5,3.5,0,0,4,58,6.4,6.5,-2.4,31,5,1161,683,122,117,55,47.0,44,37.6,745,136,3378,63,60,27,231,136,57,611,862,70.9,89,21.0,52.0,98.0,11.0,16.0,40.7,62.9,14.0,6.0,1.53,32.0,24.0,8.0,0.33,28.6,26.4,2.2,0.09
144,Takuma Asano,jp JPN,"FW,MF",Bochum,de Bundesliga,28.0,1994.0,FW,29,26,1986,22.1,2,0,6,65.0,23.0,35.4,2.95,1.04,0.09,0.26,14.9,0.0,7.9,7.9,7.9,7.9,0.12,-1.9,-1.9,0,0,1,21,1.3,0.9,-0.3,13,1,636,363,95,37,16,43.2,18,48.6,378,56,1280,28,47,33,167,56,27,262,397,66.0,32,15.0,22.0,74.0,15.0,52.0,22.4,64.9,5.0,3.0,0.86,25.0,53.0,-28.0,-1.27,29.2,41.6,-12.4,-0.56
13,Tammy Abraham,eng ENG,FW,Roma,it Serie A,25.0,1997.0,FW,8,2,242,2.7,1,0,1,4.0,2.0,50.0,1.49,0.74,0.25,0.5,11.9,0.0,0.6,0.6,0.6,0.6,0.15,0.4,0.4,0,0,0,3,0.1,0.0,-0.1,1,0,69,34,9,6,2,33.3,4,66.7,37,6,111,2,9,2,15,6,2,19,40,47.5,4,6.0,5.0,1.0,6.0,5.0,54.5,7.1,0.0,6.0,1.38,4.0,4.0,0.0,0.0,3.6,5.1,-1.5,-0.57
