Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,90s_defensive,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,90s_gsc,SCA,SCA90,PassLive,PassDead,TO,Sh_gsc,Fld,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,90s_misc,CrdY_misc,CrdR_misc,2CrdY,Fls,Fld_misc,Off,Crs,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost_misc,Won%,90s_passing,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast_passing,xAG_passing,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP_passing,90s_passing_types,Att_passing_types,Live,Dead,FK,TB,Sw,Crs_passing_types,TI,CK,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,MP_playing_time,Min_playing_time,Mn/MP,Min%,90s_playing_time,Starts_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,90s_possession,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,PrgC_possession,1/3_possession,CPA,Mis,Dis,Rec,PrgR_possession,90s_shooting,Gls_shooting,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,PK_shooting,PKatt_shooting,xG_shooting,npxG_shooting,npxG/Sh,G-xG,np:G-xG
1327,Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,19.0,2003.0,28,22,1970,21.9,0,1,1,0,0,0,4,1,1.2,1.2,0.8,2.0,46,44,93,0.0,0.05,0.05,0.0,0.05,0.06,0.04,0.09,0.06,0.09,Matches,21.9,47,26,31,13,3,30,42,71.4,12,31,11,20,20,67,60,2,21.9,32.0,1.46,25.0,0.0,0.0,4.0,2.0,1.0,4.0,0.18,2.0,0.0,0.0,0.0,1.0,1.0,21.9,4.0,1.0,0.0,25.0,21.0,1.0,55.0,20.0,26.0,1.0,0.0,1.0,93.0,18.0,31.0,36.7,21.9,613,844,72.6,9811,3390,322,375,85.9,237,333,71.2,43,94,45.7,1,0.8,1.0,0.2,12,34,14,9,44,21.9,844.0,677.0,165.0,5.0,1.0,3.0,55.0,160.0,0.0,0.0,0.0,0.0,613.0,2.0,20.0,28.0,1970.0,70.0,57.6,21.9,22.0,83.0,11.0,6.0,25.0,3.0,1.14,25.0,37.0,-12.0,-0.55,-0.49,29.8,35.4,-5.6,-0.26,-0.47,21.9,1095,81,371,386,352,31,1095,27,12,44.4,12,44.4,518,3192,1617,46,28,8,29,10,538,93,21.9,0.0,16.0,5.0,31.3,0.73,0.23,0.0,0.0,19.3,0.0,0.0,0.0,1.2,1.2,0.08,-1.2,-1.2
1328,Kaine Kesler-Hayden,eng ENG,"MF,DF",Aston Villa,eng Premier League,20.0,2002.0,3,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.0,0.2,0.1,0.0,,0.0,3.0,2.0,14.0,2.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.1,-0.1,-1.66,-1.75,0.1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1329,Reda Khadra,de GER,"FW,MF",Reims,fr Ligue 1,22.0,2001.0,29,14,1368,15.2,1,3,4,1,0,0,1,0,1.8,1.8,3.5,5.4,35,40,110,0.07,0.2,0.26,0.07,0.26,0.12,0.23,0.35,0.12,0.35,Matches,15.2,16,10,5,4,7,8,20,40.0,12,8,2,6,3,19,13,0,15.2,46.0,3.03,33.0,1.0,6.0,5.0,1.0,0.0,7.0,0.46,4.0,0.0,3.0,0.0,0.0,0.0,15.2,1.0,0.0,0.0,13.0,9.0,1.0,46.0,3.0,10.0,0.0,0.0,0.0,66.0,1.0,8.0,11.1,15.2,289,389,74.3,4676,1169,131,162,80.9,118,149,79.2,21,41,51.2,3,3.5,2.4,-0.5,22,21,19,9,40,15.2,389.0,347.0,40.0,7.0,4.0,2.0,46.0,19.0,9.0,4.0,2.0,0.0,289.0,2.0,15.0,29.0,1368.0,47.0,44.7,15.2,14.0,79.0,4.0,15.0,17.0,5.0,1.31,16.0,23.0,-7.0,-0.46,-0.57,19.1,24.2,-5.0,-0.33,-0.5,15.2,556,11,83,199,297,41,556,60,28,46.7,31,51.7,415,3065,1166,35,33,14,41,35,387,110,15.2,1.0,23.0,12.0,52.2,1.51,0.79,0.04,0.08,19.2,1.0,0.0,0.0,1.8,1.8,0.08,-0.8,-0.8
1330,Wahbi Khazri,tn TUN,FW,Montpellier,fr Ligue 1,32.0,1991.0,25,13,1131,12.6,1,0,1,1,0,0,6,0,3.3,3.3,1.2,4.5,27,33,76,0.08,0.0,0.08,0.08,0.08,0.26,0.1,0.36,0.26,0.36,Matches,12.6,24,17,8,12,4,14,35,40.0,21,10,0,10,3,27,7,0,12.6,26.0,2.07,15.0,1.0,4.0,2.0,4.0,0.0,2.0,0.16,1.0,0.0,0.0,1.0,0.0,0.0,12.6,6.0,0.0,0.0,19.0,23.0,7.0,11.0,3.0,17.0,0.0,0.0,0.0,57.0,9.0,13.0,40.9,12.6,227,318,71.4,3892,1215,108,141,76.6,71,98,72.4,28,47,59.6,0,1.2,0.8,-1.2,10,21,5,2,33,12.6,318.0,298.0,18.0,3.0,3.0,14.0,11.0,7.0,4.0,2.0,1.0,0.0,227.0,2.0,11.0,25.0,1131.0,45.0,37.0,12.6,13.0,69.0,1.0,12.0,20.0,0.0,1.08,17.0,18.0,-1.0,-0.08,0.11,18.4,19.3,-0.9,-0.07,0.11,12.6,483,14,67,233,192,52,483,38,14,36.8,23,60.5,363,2339,1031,27,22,10,31,14,351,76,12.6,1.0,42.0,15.0,35.7,3.34,1.19,0.02,0.07,21.3,0.0,0.0,0.0,3.3,3.3,0.08,-2.3,-2.3
1331,Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,29.0,1994.0,20,18,1343,14.9,0,0,0,0,0,0,5,1,0.4,0.4,0.1,0.5,6,35,15,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.03,0.03,0.03,Matches,14.9,35,22,15,19,1,17,26,65.4,9,12,5,7,22,57,38,0,14.9,8.0,0.54,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,5.0,1.0,0.0,25.0,14.0,1.0,6.0,22.0,22.0,0.0,1.0,0.0,74.0,19.0,18.0,51.4,14.9,329,450,73.1,5258,1287,160,192,83.3,135,174,77.6,19,45,42.2,0,0.1,0.5,-0.1,5,21,5,1,35,14.9,450.0,436.0,12.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,329.0,2.0,12.0,20.0,1343.0,67.0,43.9,14.9,18.0,73.0,8.0,2.0,19.0,1.0,1.1,16.0,19.0,-3.0,-0.2,0.95,15.9,18.2,-2.3,-0.16,0.27,14.9,600,43,198,337,70,6,600,8,4,50.0,3,37.5,196,994,296,6,5,0,12,9,265,15,14.9,0.0,3.0,1.0,33.3,0.2,0.07,0.0,0.0,17.5,0.0,0.0,0.0,0.4,0.4,0.13,-0.4,-0.4
1332,Abdukodir Khusanov,uz UZB,DF,Lens,fr Ligue 1,19.0,2004.0,11,9,809,9.0,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.2,5,23,1,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,9.0,21,12,13,8,0,9,17,52.9,8,13,8,5,13,34,32,2,9.0,6.0,0.67,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,9.0,7.0,0.0,2.0,13.0,12.0,0.0,1.0,0.0,41.0,6.0,5.0,54.5,9.0,383,439,87.2,7213,2415,140,152,92.1,203,219,92.7,36,59,61.0,0,0.1,0.2,-0.1,1,28,1,0,23,9.0,439.0,426.0,13.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,1.0,11.0,809.0,74.0,26.4,9.0,9.0,84.0,6.0,2.0,25.0,16.0,1.45,12.0,10.0,2.0,0.22,-0.02,15.3,12.8,2.5,0.28,0.09,9.0,535,61,275,234,29,3,535,2,1,50.0,1,50.0,388,1981,757,5,4,0,6,0,349,1,9.0,0.0,5.0,2.0,40.0,0.56,0.22,0.0,0.0,18.8,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2
1333,Kiké,es ESP,"FW,MF",Alavés,es La Liga,33.0,1989.0,33,15,1423,15.8,3,2,5,3,0,1,3,0,7.7,6.9,2.0,8.9,18,32,97,0.19,0.13,0.32,0.19,0.32,0.49,0.13,0.61,0.44,0.56,Matches,15.8,8,4,2,3,3,4,9,44.4,5,16,5,11,1,9,12,0,15.8,40.0,2.53,26.0,0.0,5.0,4.0,5.0,0.0,6.0,0.38,3.0,0.0,2.0,0.0,1.0,0.0,15.8,3.0,0.0,0.0,25.0,36.0,7.0,10.0,1.0,4.0,2.0,0.0,0.0,52.0,50.0,63.0,44.2,15.8,200,301,66.4,2973,589,105,147,71.4,67,95,70.5,11,19,57.9,2,2.0,1.4,0.0,18,15,8,2,32,15.8,301.0,288.0,10.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,200.0,3.0,9.0,33.0,1423.0,43.0,41.6,15.8,15.0,71.0,1.0,18.0,20.0,4.0,1.24,19.0,15.0,4.0,0.25,0.88,23.6,17.3,6.4,0.4,0.62,15.8,517,18,51,199,280,108,516,33,15,45.5,14,42.4,300,1319,472,18,10,12,56,21,392,97,15.8,3.0,56.0,23.0,41.1,3.54,1.45,0.05,0.13,13.1,0.0,0.0,1.0,7.7,6.9,0.12,-4.7,-3.9
1334,Luca Kilian,de GER,DF,Köln,de Bundesliga,23.0,1999.0,13,6,635,7.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,7.1,16,9,15,1,0,9,14,64.3,5,12,5,7,7,23,28,0,7.1,3.0,0.43,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,1.0,0.0,0.0,4.0,0.0,0.0,1.0,7.0,9.0,0.0,0.0,0.0,24.0,10.0,7.0,58.8,7.1,241,317,76.0,4399,1173,87,103,84.5,131,154,85.1,19,51,37.3,0,0.0,0.0,0.0,1,11,0,0,12,7.1,317.0,302.0,15.0,8.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,241.0,0.0,4.0,13.0,635.0,49.0,20.8,7.1,6.0,80.0,4.0,7.0,22.0,12.0,0.77,4.0,14.0,-10.0,-1.42,-0.6,5.0,17.3,-12.4,-1.75,-1.28,7.1,395,51,221,152,24,4,395,1,0,0.0,1,100.0,205,1203,582,7,3,0,5,0,232,1,7.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
1335,Max Kilman,eng ENG,DF,Wolves,eng Premier League,26.0,1997.0,38,38,3420,38.0,2,0,2,2,0,0,7,0,1.8,1.8,1.4,3.2,22,117,5,0.05,0.0,0.05,0.05,0.05,0.05,0.04,0.08,0.05,0.08,Matches,38.0,47,21,40,6,1,24,32,75.0,8,64,37,27,39,86,182,4,38.0,39.0,1.03,34.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,7.0,0.0,0.0,38.0,18.0,2.0,6.0,39.0,21.0,0.0,1.0,0.0,177.0,86.0,36.0,70.5,38.0,1979,2309,85.7,36846,13119,766,824,93.0,1008,1087,92.7,183,346,52.9,0,1.4,1.1,-1.4,17,109,11,1,117,38.0,2309.0,2245.0,55.0,38.0,2.0,20.0,6.0,8.0,0.0,0.0,0.0,0.0,1979.0,9.0,13.0,38.0,3420.0,90.0,100.0,38.0,38.0,90.0,38.0,0.0,,0.0,1.21,50.0,65.0,-15.0,-0.39,,46.7,67.7,-21.0,-0.55,,38.0,2706,451,1478,1110,133,30,2706,16,10,62.5,3,18.8,1582,7276,4107,22,17,1,8,10,1877,5,38.0,2.0,14.0,5.0,35.7,0.37,0.13,0.14,0.4,9.8,0.0,0.0,0.0,1.8,1.8,0.13,0.2,0.2
1336,Joshua Kimmich,de GER,"MF,DF",Bayern Munich,de Bundesliga,28.0,1995.0,28,27,2176,24.2,1,6,7,1,0,0,1,1,1.1,1.1,7.1,8.3,56,229,114,0.04,0.25,0.29,0.04,0.29,0.05,0.3,0.34,0.05,0.34,Matches,24.2,45,33,25,15,5,26,39,66.7,13,32,4,28,14,59,28,1,24.2,128.0,5.29,79.0,43.0,2.0,2.0,1.0,1.0,11.0,0.45,6.0,3.0,1.0,1.0,0.0,0.0,24.2,1.0,1.0,0.0,11.0,24.0,2.0,195.0,14.0,33.0,0.0,0.0,0.0,140.0,5.0,14.0,26.3,24.2,1951,2267,86.1,35635,10089,809,864,93.6,923,1013,91.1,187,320,58.4,6,7.1,9.3,-1.1,72,188,51,18,229,24.2,2267.0,1983.0,273.0,75.0,11.0,15.0,195.0,77.0,121.0,41.0,57.0,2.0,1951.0,11.0,20.0,28.0,2176.0,78.0,71.1,24.2,27.0,79.0,17.0,1.0,31.0,0.0,1.93,62.0,31.0,31.0,1.28,-0.55,58.8,20.0,38.8,1.6,0.16,24.2,2453,75,422,1282,762,23,2453,25,10,40.0,12,48.0,1478,8366,3739,56,66,4,19,16,1821,114,24.2,1.0,25.0,7.0,28.0,1.03,0.29,0.04,0.14,24.6,3.0,0.0,0.0,1.1,1.1,0.05,-0.1,-0.1
1337,Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,23.0,2000.0,20,11,946,10.5,1,3,4,1,0,0,1,0,0.8,0.8,0.9,1.7,4,55,16,0.1,0.29,0.38,0.1,0.38,0.08,0.09,0.16,0.08,0.16,Matches,10.5,20,12,11,8,1,14,19,73.7,5,11,3,8,8,28,28,1,10.5,13.0,1.24,10.0,2.0,0.0,0.0,1.0,0.0,4.0,0.38,3.0,1.0,0.0,0.0,0.0,0.0,10.5,1.0,0.0,0.0,10.0,3.0,0.0,12.0,8.0,12.0,0.0,0.0,0.0,35.0,15.0,11.0,57.7,10.5,523,625,83.7,8555,3042,270,303,89.1,214,249,85.9,34,58,58.6,3,0.9,0.6,2.1,6,43,8,3,55,10.5,625.0,550.0,73.0,6.0,1.0,1.0,12.0,67.0,0.0,0.0,0.0,0.0,523.0,2.0,2.0,20.0,946.0,47.0,27.7,10.5,11.0,80.0,7.0,9.0,7.0,18.0,2.65,39.0,8.0,31.0,2.95,1.82,24.8,5.4,19.4,1.85,0.8,10.5,716,25,189,367,167,15,716,3,2,66.7,1,33.3,362,1264,681,4,8,1,8,2,462,16,10.5,1.0,6.0,2.0,33.3,0.57,0.19,0.17,0.5,13.8,0.0,0.0,0.0,0.8,0.8,0.14,0.2,0.2
1338,Simon Kjær,dk DEN,DF,Milan,it Serie A,34.0,1989.0,20,14,1171,13.0,0,1,1,0,0,0,1,0,0.5,0.5,0.8,1.3,4,52,0,0.0,0.08,0.08,0.0,0.08,0.04,0.06,0.1,0.04,0.1,Matches,13.0,24,15,11,11,2,14,22,63.6,8,22,16,6,14,38,46,2,13.0,9.0,0.69,7.0,0.0,0.0,1.0,1.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,9.0,2.0,0.0,1.0,14.0,15.0,1.0,0.0,0.0,59.0,23.0,17.0,57.5,13.0,735,833,88.2,13856,5025,257,274,93.8,409,435,94.0,62,108,57.4,1,0.8,0.6,0.2,4,42,1,0,52,13.0,833.0,807.0,26.0,20.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,735.0,0.0,2.0,20.0,1171.0,59.0,34.2,13.0,14.0,79.0,7.0,6.0,11.0,5.0,2.3,23.0,17.0,6.0,0.46,-0.38,22.1,16.3,5.8,0.44,-0.16,13.0,963,96,498,449,20,8,963,0,0,,0,,620,2470,1380,4,4,0,4,1,683,0,13.0,0.0,6.0,0.0,0.0,0.46,0.0,0.0,,11.0,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5
1339,Davy Klaassen,nl NED,MF,Inter,it Serie A,30.0,1993.0,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,2.3,4,2,0,4,0,1,3,33.3,2,5,1,4,3,7,4,0,2.3,5.0,2.18,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.87,2.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,9.0,4.0,1.0,80.0,2.3,82,95,86.3,1290,289,46,52,88.5,28,29,96.6,6,7,85.7,0,0.2,0.2,-0.2,3,6,1,0,7,2.3,95.0,94.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,2.0,13.0,206.0,16.0,6.0,2.3,1.0,53.0,0.0,12.0,13.0,23.0,2.38,6.0,0.0,6.0,2.62,0.91,4.9,1.7,3.2,1.39,0.16,2.3,119,5,24,68,28,5,119,1,1,100.0,0,0.0,47,194,37,1,0,1,5,0,68,5,2.3,0.0,1.0,0.0,0.0,0.44,0.0,0.0,,20.2,0.0,0.0,0.0,0.1,0.1,0.09,-0.1,-0.1
1340,Christoph Klarer,at AUT,DF,Darmstadt 98,de Bundesliga,23.0,2000.0,30,28,2354,26.2,2,2,4,2,0,0,9,0,1.2,1.2,0.9,2.1,9,64,11,0.08,0.08,0.15,0.08,0.15,0.05,0.04,0.08,0.05,0.08,Matches,26.2,37,22,30,4,3,24,36,66.7,12,31,20,11,21,58,94,1,26.2,22.0,0.84,19.0,1.0,0.0,2.0,0.0,0.0,2.0,0.08,2.0,0.0,0.0,0.0,0.0,0.0,26.2,9.0,0.0,0.0,29.0,13.0,4.0,8.0,21.0,22.0,0.0,0.0,0.0,87.0,42.0,38.0,52.5,26.2,1044,1200,87.0,20473,6575,336,363,92.6,586,633,92.6,111,176,63.1,2,0.9,1.0,1.1,12,58,4,1,64,26.2,1200.0,1153.0,46.0,38.0,0.0,13.0,8.0,8.0,0.0,0.0,0.0,0.0,1044.0,1.0,11.0,30.0,2354.0,78.0,76.9,26.2,28.0,83.0,22.0,2.0,14.0,1.0,0.47,24.0,65.0,-41.0,-1.57,0.34,24.2,56.9,-32.7,-1.25,-0.22,26.2,1440,183,768,590,88,32,1440,7,6,85.7,1,14.3,786,3453,1776,9,7,2,6,6,988,11,26.2,2.0,9.0,2.0,22.2,0.34,0.08,0.22,1.0,9.3,0.0,0.0,0.0,1.2,1.2,0.13,0.8,0.8
1341,Tim Kleindienst,de GER,FW,Heidenheim,de Bundesliga,27.0,1995.0,33,33,2869,31.9,12,3,15,10,2,2,6,0,13.9,12.3,3.3,15.6,40,73,178,0.38,0.09,0.47,0.31,0.41,0.44,0.1,0.54,0.39,0.49,Matches,31.9,21,12,6,11,4,7,25,28.0,18,32,8,24,12,33,58,0,31.9,71.0,2.23,54.0,0.0,4.0,9.0,1.0,3.0,11.0,0.35,8.0,0.0,1.0,1.0,1.0,0.0,31.9,6.0,0.0,0.0,88.0,13.0,16.0,19.0,12.0,12.0,0.0,0.0,0.0,100.0,179.0,117.0,60.5,31.9,516,874,59.0,7296,1708,295,462,63.9,147,231,63.6,30,47,63.8,3,3.3,2.0,-0.3,27,58,10,2,73,31.9,874.0,828.0,43.0,0.0,2.0,7.0,19.0,11.0,0.0,0.0,0.0,0.0,516.0,3.0,50.0,33.0,2869.0,87.0,93.8,31.9,33.0,87.0,23.0,0.0,,0.0,1.24,49.0,52.0,-3.0,-0.09,0.85,37.9,57.9,-20.0,-0.63,0.52,31.9,1325,66,130,632,577,142,1323,63,19,30.2,41,65.1,629,2725,1096,40,37,16,110,56,932,178,31.9,12.0,81.0,31.0,38.3,2.54,0.97,0.12,0.32,13.6,0.0,2.0,2.0,13.9,12.3,0.15,-1.9,-2.3
1342,Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,27.0,1996.0,25,16,1436,16.0,1,0,1,1,0,0,3,0,0.7,0.7,0.4,1.1,14,90,13,0.06,0.0,0.06,0.06,0.06,0.05,0.02,0.07,0.05,0.07,Matches,16.0,15,10,7,7,1,4,13,30.8,9,25,12,13,13,28,64,1,16.0,14.0,0.88,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,11.0,5.0,1.0,8.0,13.0,10.0,0.0,0.0,0.0,81.0,16.0,32.0,33.3,16.0,1035,1155,89.6,19235,6293,340,372,91.4,610,647,94.3,77,112,68.8,0,0.4,0.9,-0.4,5,77,7,0,90,16.0,1155.0,1126.0,28.0,14.0,3.0,4.0,8.0,14.0,0.0,0.0,0.0,0.0,1035.0,1.0,8.0,25.0,1436.0,57.0,46.9,16.0,16.0,84.0,13.0,9.0,10.0,4.0,2.04,34.0,22.0,12.0,0.75,-0.69,34.1,18.0,16.1,1.01,0.48,16.0,1305,101,456,778,74,7,1305,1,0,0.0,1,100.0,822,3655,2038,14,9,0,4,0,936,13,16.0,1.0,6.0,2.0,33.3,0.38,0.13,0.17,0.5,16.2,0.0,0.0,0.0,0.7,0.7,0.12,0.3,0.3
1343,Justin Kluivert,nl NED,"MF,FW",Bournemouth,eng Premier League,24.0,1999.0,32,26,1916,21.3,7,1,8,7,0,0,5,0,6.2,6.2,1.9,8.1,65,50,114,0.33,0.05,0.38,0.33,0.38,0.29,0.09,0.38,0.29,0.38,Matches,21.3,28,14,5,12,11,8,30,26.7,22,16,1,15,8,36,11,0,21.3,59.0,2.77,37.0,0.0,9.0,6.0,4.0,3.0,5.0,0.23,3.0,0.0,1.0,0.0,0.0,1.0,21.3,5.0,0.0,0.0,52.0,28.0,5.0,29.0,8.0,14.0,0.0,0.0,0.0,88.0,12.0,22.0,35.3,21.3,288,421,68.4,4393,1193,147,194,75.8,104,137,75.9,18,32,56.3,1,1.9,1.6,-0.9,21,10,24,2,50,21.3,421.0,399.0,18.0,1.0,0.0,3.0,29.0,7.0,2.0,0.0,0.0,1.0,288.0,4.0,19.0,32.0,1916.0,60.0,56.0,21.3,26.0,68.0,0.0,6.0,24.0,6.0,1.22,29.0,23.0,6.0,0.28,1.42,33.5,28.7,4.9,0.23,0.65,21.3,694,13,86,224,397,108,694,67,24,35.8,41,61.2,414,2930,1644,65,37,35,50,30,442,114,21.3,7.0,56.0,20.0,35.7,2.63,0.94,0.13,0.35,17.4,3.0,0.0,0.0,6.2,6.2,0.11,0.8,0.8
1344,Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,21.0,2002.0,31,24,2109,23.4,7,2,9,7,0,0,7,1,5.7,5.7,2.3,8.0,77,57,164,0.3,0.09,0.38,0.3,0.38,0.24,0.1,0.34,0.24,0.34,Matches,23.4,43,26,17,16,10,17,31,54.8,14,40,3,37,20,63,15,0,23.4,61.0,2.6,51.0,0.0,6.0,2.0,0.0,2.0,6.0,0.26,5.0,0.0,0.0,0.0,0.0,1.0,23.4,7.0,1.0,1.0,32.0,24.0,2.0,46.0,20.0,26.0,0.0,3.0,0.0,92.0,23.0,43.0,34.8,23.4,475,747,63.6,7063,2278,274,355,77.2,160,245,65.3,26,60,43.3,2,2.3,2.7,-0.3,18,25,26,10,57,23.4,747.0,684.0,57.0,2.0,3.0,1.0,46.0,55.0,0.0,0.0,0.0,0.0,475.0,6.0,44.0,31.0,2109.0,68.0,68.9,23.4,24.0,78.0,5.0,7.0,35.0,1.0,1.35,35.0,37.0,-2.0,-0.09,-0.37,31.1,37.9,-6.8,-0.29,-0.37,23.4,1039,20,180,453,424,101,1039,64,25,39.1,33,51.6,540,3559,1891,77,34,38,44,26,611,164,23.4,7.0,37.0,13.0,35.1,1.58,0.55,0.19,0.54,14.4,0.0,0.0,0.0,5.7,5.7,0.15,1.3,1.3
1345,Robin Knoche,de GER,DF,Union Berlin,de Bundesliga,31.0,1992.0,24,20,1917,21.3,1,0,1,1,0,1,1,0,1.2,0.4,0.3,0.7,2,71,2,0.05,0.0,0.05,0.05,0.05,0.06,0.01,0.07,0.02,0.03,Matches,21.3,34,22,27,7,0,19,30,63.3,11,27,19,8,13,47,73,0,21.3,13.0,0.61,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,1.0,0.0,0.0,10.0,10.0,0.0,3.0,13.0,22.0,0.0,1.0,1.0,152.0,46.0,41.0,52.9,21.3,931,1153,80.7,18490,7064,269,307,87.6,539,606,88.9,107,204,52.5,0,0.3,0.4,-0.3,3,49,3,0,71,21.3,1153.0,1109.0,42.0,29.0,0.0,4.0,3.0,8.0,0.0,0.0,0.0,0.0,931.0,2.0,8.0,24.0,1917.0,80.0,62.6,21.3,20.0,89.0,18.0,4.0,33.0,7.0,1.08,25.0,31.0,-6.0,-0.28,1.21,24.8,31.9,-7.1,-0.33,-0.07,21.3,1342,135,719,601,32,14,1341,5,3,60.0,1,20.0,713,3532,1931,2,4,0,16,0,787,2,21.3,1.0,7.0,3.0,42.9,0.33,0.14,0.14,0.33,13.3,0.0,0.0,1.0,1.2,0.4,0.06,-0.2,0.6
